Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,CHA,1,Walker-Batum-Kidd-Gilchrist-Williams-Zeller,.450,.450,+145,26%,27%,50.5%,+4%
1617,CHA,2,Walker-Batum-Kidd-Gilchrist-Williams-Kaminsky,.460,.460,-8,23%,27%,41.5%,+2%
1617,CHA,3,Walker-Batum-Kidd-Gilchrist-Williams-Hibbert,.430,.420,+16,27%,23%,51.5%,0%
1617,CHA,4,Walker-Batum-Kidd-Gilchrist-Kaminsky-Zeller,.450,.430,+25,25%,24%,53.0%,+2%
1617,CHA,5,Walker-Belinelli-Batum-Williams-Zeller,.410,.490,+13,28%,29%,53.0%,+7%
1617,CHA,6,Walker-Belinelli-Batum-Kaminsky-Zeller,.580,.510,+2,26%,32%,43.5%,+3%
1617,CHA,7,Sessions-Belinelli-Batum-Kaminsky-Hibbert,.450,.460,+36,24%,26%,46.0%,-1%
1617,CHA,8,Walker-Belinelli-Batum-Williams-Kaminsky,.430,.500,+27,25%,30%,53.5%,+7%
1617,CHA,9,Sessions-Belinelli-Kidd-Gilchrist-Hawes-Kaminsky,.500,.480,0,29%,27%,49.0%,+3%
1617,CHA,10,Weber-Lamb-Belinelli-Williams-Kaminsky,.420,.530,+5,23%,28%,50.5%,+4%
1617,CHA,11,Walker-Belinelli-Kidd-Gilchrist-Kaminsky-Zeller,.460,.390,+1,21%,20%,44.5%,+5%
1617,CHA,12,Walker-Batum-Kidd-Gilchrist-Williams-Hawes,.310,.460,+4,32%,29%,49.5%,-9%
1617,CHA,13,Sessions-Belinelli-Batum-Hawes-Kaminsky,.500,.460,+9,25%,27%,43.5%,-2%
1617,CHA,14,Walker-Lamb-Kidd-Gilchrist-Williams-Zeller,.460,.480,-14,30%,14%,53.5%,0%
1617,CHA,15,Sessions-Belinelli-Kidd-Gilchrist-Kaminsky-Hibbert,.490,.420,+6,31%,31%,52.0%,-2%
1617,CHA,16,Roberts-Lamb-Belinelli-Williams-Kaminsky,.480,.400,+8,16%,28%,52.0%,+6%
1617,CHA,17,Sessions-Lamb-Belinelli-Kaminsky-Hibbert,.390,.390,+4,25%,21%,47.0%,-2%
1617,CHA,18,Walker-Lamb-Batum-Williams-Zeller,.440,.550,+12,29%,18%,44.0%,+6%
1617,CHA,19,Walker-Belinelli-Batum-Kidd-Gilchrist-Kaminsky,.400,.490,+11,37%,38%,47.5%,+4%
1617,CHA,20,Walker-Belinelli-Batum-Hawes-Kaminsky,.370,.510,+1,26%,39%,46.5%,+3%
