Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,DET,1,Smith-Caldwell-Pope-Harris-Morris-Drummond,.480,.500,-10,32%,25%,49.5%,+1%
1617,DET,2,Jackson-Caldwell-Pope-Morris-Leuer-Drummond,.440,.520,+6,29%,29%,52.5%,+4%
1617,DET,3,Jackson-Caldwell-Pope-Harris-Morris-Drummond,.450,.510,-3,25%,30%,51.0%,0%
1617,DET,4,Smith-Caldwell-Pope-Morris-Leuer-Drummond,.400,.440,-28,22%,26%,54.0%,+1%
1617,DET,5,Smith-Caldwell-Pope-Harris-Leuer-Drummond,.480,.440,+1,34%,24%,51.5%,-2%
1617,DET,6,Smith-Caldwell-Pope-Harris-Morris-Baynes,.420,.360,-11,21%,25%,48.5%,+3%
1617,DET,7,Jackson-Caldwell-Pope-Harris-Leuer-Drummond,.490,.420,+11,30%,25%,51.0%,+1%
1617,DET,8,Smith-Caldwell-Pope-Johnson-Harris-Drummond,.420,.470,+17,26%,22%,56.5%,+4%
1617,DET,9,Smith-Johnson-Harris-Morris-Baynes,.440,.460,+9,23%,20%,62.5%,0%
1617,DET,10,Smith-Caldwell-Pope-Morris-Leuer-Baynes,.470,.370,-6,22%,19%,55.0%,+2%
1617,DET,11,Smith-Caldwell-Pope-Harris-Leuer-Baynes,.520,.380,-15,25%,26%,46.0%,+1%
1617,DET,12,Smith-Johnson-Harris-Leuer-Baynes,.510,.450,-8,28%,30%,61.0%,-3%
1617,DET,13,Udrih-Johnson-Harris-Leuer-Baynes,.500,.370,-8,33%,15%,55.0%,-10%
1617,DET,14,Udrih-Johnson-Morris-Leuer-Baynes,.390,.490,-8,23%,21%,58.0%,-3%
1617,DET,15,Smith-Caldwell-Pope-Johnson-Harris-Baynes,.530,.420,-11,29%,22%,51.0%,+12%
1617,DET,16,Jackson-Johnson-Harris-Morris-Drummond,.470,.530,-23,19%,24%,55.0%,+2%
1617,DET,17,Smith-Johnson-Harris-Morris-Drummond,.440,.330,+8,26%,16%,59.0%,-3%
1617,DET,18,Jackson-Johnson-Harris-Leuer-Baynes,.400,.410,-4,29%,22%,62.5%,0%
1617,DET,19,Jackson-Bullock-Harris-Morris-Drummond,.340,.460,-4,34%,31%,58.5%,-6%
1617,DET,20,Smith-Caldwell-Pope-Harris-Morris-Leuer,.430,.420,+10,26%,33%,51.5%,+5%
