Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,PHO,1,Nash-Dudley-Hill-Frye-Gortat,.513,.435,+57,26%,25%,49.0%,-1%
1112,PHO,2,Nash-Brown-Dudley-Frye-Gortat,.483,.469,+12,27%,25%,47.5%,-1%
1112,PHO,3,Telfair-Redd-Childress-Morris-Lopez,.492,.435,-39,30%,31%,50.5%,+4%
1112,PHO,4,Telfair-Brown-Redd-Morris-Lopez,.392,.534,-11,28%,31%,50.5%,+1%
1112,PHO,5,Nash-Dudley-Hill-Morris-Gortat,.517,.456,-31,29%,28%,50.5%,-2%
1112,PHO,6,Nash-Brown-Dudley-Morris-Gortat,.513,.412,+4,27%,17%,50.5%,+2%
1112,PHO,7,Nash-Price-Hill-Morris-Gortat,.465,.478,-1,28%,29%,46.0%,-6%
1112,PHO,8,Nash-Dudley-Hill-Warrick-Gortat,.446,.414,+4,27%,29%,48.0%,-3%
1112,PHO,9,Price-Brown-Morris-Warrick-Lopez,.472,.469,-7,26%,19%,56.5%,+4%
1112,PHO,10,Telfair-Brown-Dudley-Frye-Gortat,.424,.594,+3,30%,25%,47.5%,+3%
1112,PHO,11,Nash-Redd-Hill-Frye-Gortat,.544,.500,+1,30%,21%,53.5%,0%
1112,PHO,12,Telfair-Brown-Childress-Morris-Lopez,.339,.409,-11,29%,25%,51.5%,+8%
1112,PHO,13,Price-Brown-Dudley-Frye-Gortat,.551,.481,-2,20%,19%,45.5%,-1%
1112,PHO,14,Telfair-Brown-Dudley-Frye-Lopez,.400,.383,-2,22%,23%,51.0%,+5%
1112,PHO,15,Nash-Brown-Hill-Frye-Gortat,.382,.328,+3,20%,21%,50.5%,-8%
1112,PHO,16,Nash-Redd-Hill-Morris-Gortat,.340,.462,+7,18%,21%,47.0%,+4%
1112,PHO,17,Nash-Redd-Dudley-Frye-Gortat,.542,.630,+6,13%,15%,44.5%,-5%
1112,PHO,18,Telfair-Brown-Dudley-Morris-Lopez,.340,.292,-4,19%,23%,46.5%,0%
1112,PHO,19,Telfair-Redd-Childress-Warrick-Lopez,.462,.595,+1,28%,29%,43.0%,-2%
1112,PHO,20,Telfair-Brown-Hill-Morris-Lopez,.404,.364,-9,30%,16%,46.0%,+4%
