Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,DET,1,Jackson-Bradley-Johnson-Harris-Drummond,.460,.510,+17,35%,33%,49.0%,-1%
1718,DET,2,Smith-Bullock-Johnson-Griffin-Drummond,.460,.410,+33,40%,34%,52.0%,0%
1718,DET,3,Smith-Bullock-EnnisIII-Griffin-Drummond,.450,.480,-20,39%,33%,52.5%,-7%
1718,DET,4,Smith-Bradley-Bullock-Harris-Drummond,.440,.520,-15,36%,39%,51.5%,+3%
1718,DET,5,Jackson-Bradley-Bullock-Harris-Drummond,.410,.530,+38,34%,36%,57.5%,-4%
1718,DET,6,Smith-Bullock-Johnson-Tolliver-Drummond,.530,.490,-5,47%,27%,51.0%,-2%
1718,DET,7,Jackson-Bullock-Johnson-Tolliver-Drummond,.420,.460,-6,36%,37%,52.5%,-1%
1718,DET,8,Jackson-Bradley-Harris-Tolliver-Drummond,.410,.520,-3,35%,27%,57.5%,+10%
1718,DET,9,Smith-Galloway-Kennard-Tolliver-Moreland,.410,.450,-13,26%,38%,48.0%,+5%
1718,DET,10,Smith-Kennard-Johnson-Tolliver-Drummond,.570,.510,+22,37%,27%,54.5%,+2%
1718,DET,11,Smith-Bradley-Johnson-Harris-Drummond,.420,.510,-9,33%,38%,51.5%,-3%
1718,DET,12,Smith-Kennard-Bullock-Griffin-Drummond,.410,.390,+3,32%,27%,53.5%,+3%
1718,DET,13,Smith-Bradley-Harris-Tolliver-Drummond,.410,.510,-1,38%,36%,46.0%,+3%
1718,DET,14,Smith-Bullock-Harris-Tolliver-Drummond,.390,.470,-1,34%,36%,50.5%,+7%
1718,DET,15,Jackson-Kennard-Johnson-Tolliver-Drummond,.370,.490,+9,32%,24%,57.5%,+2%
1718,DET,16,Jackson-Kennard-Johnson-Tolliver-Moreland,.460,.470,+14,28%,26%,42.5%,+7%
1718,DET,17,Smith-Bradley-Bullock-Harris-Moreland,.440,.470,+2,22%,35%,41.5%,-2%
1718,DET,18,Smith-Galloway-Johnson-Tolliver-Moreland,.500,.340,-11,25%,45%,52.0%,+3%
1718,DET,19,Galloway-Kennard-Johnson-Tolliver-Drummond,.370,.530,+6,27%,36%,47.0%,-3%
1718,DET,20,Smith-Kennard-Bullock-Harris-Drummond,.440,.440,+7,41%,34%,51.0%,+4%
