Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,GSW,1,Curry-Thompson-Barnes-Lee-Ezeli,.470,.445,-16,29%,30%,52.0%,-3%
1213,GSW,2,Curry-Thompson-Barnes-Lee-Bogut,.470,.440,-37,30%,28%,48.0%,0%
1213,GSW,3,Curry-Jack-Thompson-Landry-Lee,.490,.466,-50,29%,35%,46.5%,+1%
1213,GSW,4,Curry-Jack-Thompson-Lee-Bogut,.487,.434,+24,28%,24%,50.0%,-2%
1213,GSW,5,Curry-Thompson-Barnes-Lee-Biedrins,.453,.411,-15,28%,29%,48.5%,-2%
1213,GSW,6,Curry-Thompson-Barnes-Landry-Lee,.456,.475,+3,31%,31%,55.5%,-6%
1213,GSW,7,Curry-Jack-Barnes-Landry-Lee,.516,.437,-7,26%,25%,49.0%,-2%
1213,GSW,8,Curry-Jack-Thompson-Lee-Ezeli,.455,.513,-7,23%,28%,51.5%,+5%
1213,GSW,9,Curry-Jack-Thompson-Green-Lee,.439,.385,+5,35%,28%,56.5%,-3%
1213,GSW,10,Curry-Jack-Thompson-Landry-Ezeli,.391,.392,-20,15%,28%,49.0%,-1%
1213,GSW,11,Curry-Jack-Green-Landry-Lee,.505,.439,-5,26%,25%,49.5%,+2%
1213,GSW,12,Jack-Thompson-Barnes-Landry-Lee,.423,.447,+13,25%,32%,45.0%,+1%
1213,GSW,13,Jack-Jenkins-Green-Landry-Biedrins,.418,.353,-16,20%,31%,50.0%,-8%
1213,GSW,14,Curry-Jack-Thompson-Green-Landry,.393,.490,-12,19%,32%,48.0%,+1%
1213,GSW,15,Jack-Jefferson-Green-Landry-Ezeli,.449,.456,+1,18%,26%,58.0%,-15%
1213,GSW,16,Jack-Thompson-Barnes-Lee-Bogut,.486,.425,+5,37%,25%,50.5%,-6%
1213,GSW,17,Curry-Jack-Thompson-Lee-Biedrins,.392,.403,-20,22%,25%,44.0%,+1%
1213,GSW,18,Jack-Jefferson-Green-Landry-Biedrins,.431,.433,-12,25%,25%,51.0%,-4%
1213,GSW,19,Curry-Jack-Jefferson-Green-Landry,.516,.517,+7,35%,23%,44.5%,+6%
1213,GSW,20,Jack-Thompson-Green-Landry-Lee,.464,.469,-4,23%,23%,50.5%,-10%
