Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1415,SAS,1,Parker-Green-Leonard-Diaw-Duncan,.504,.459,+33,28%,34%,52.0%,-1%
1415,SAS,2,Parker-Green-Leonard-Duncan-Splitter,.531,.418,+12,31%,32%,47.5%,+4%
1415,SAS,3,Parker-Ginobili-Leonard-Diaw-Duncan,.435,.455,+12,30%,36%,45.0%,0%
1415,SAS,4,Parker-Green-Leonard-Bonner-Duncan,.490,.440,+3,22%,31%,48.0%,-2%
1415,SAS,5,Parker-Green-Leonard-Duncan-Baynes,.435,.424,-2,29%,32%,45.0%,+5%
1415,SAS,6,Joseph-Belinelli-Ginobili-Diaw-Baynes,.462,.422,-7,34%,25%,55.5%,-7%
1415,SAS,7,Mills-Belinelli-Ginobili-Diaw-Splitter,.437,.444,-19,39%,27%,50.5%,+2%
1415,SAS,8,Mills-Belinelli-Ginobili-Diaw-Baynes,.478,.302,-25,25%,27%,46.5%,+2%
1415,SAS,9,Joseph-Belinelli-Green-Duncan-Splitter,.493,.564,-1,34%,33%,49.0%,-6%
1415,SAS,10,Parker-Belinelli-Leonard-Diaw-Duncan,.493,.537,-3,33%,37%,50.0%,+9%
1415,SAS,11,Joseph-Green-Leonard-Diaw-Baynes,.458,.397,+14,29%,21%,61.0%,+6%
1415,SAS,12,Mills-Ginobili-Leonard-Diaw-Baynes,.451,.397,-12,28%,33%,50.0%,+6%
1415,SAS,13,Parker-Ginobili-Green-Diaw-Duncan,.340,.462,+6,28%,35%,41.0%,-7%
1415,SAS,14,Joseph-Ginobili-Green-Diaw-Duncan,.508,.426,+3,35%,32%,55.5%,-5%
1415,SAS,15,Parker-Belinelli-Green-Leonard-Duncan,.534,.390,0,28%,31%,53.0%,-2%
1415,SAS,16,Parker-Ginobili-Leonard-Diaw-Baynes,.538,.449,-5,33%,35%,48.0%,-1%
1415,SAS,17,Joseph-Ginobili-Leonard-Diaw-Duncan,.481,.489,+1,44%,49%,52.5%,+10%
1415,SAS,18,Parker-Belinelli-Leonard-Duncan-Baynes,.463,.500,+7,30%,28%,56.0%,-1%
1415,SAS,19,Parker-Belinelli-Green-Duncan-Splitter,.407,.532,+2,35%,28%,59.5%,+2%
1415,SAS,20,Joseph-Ginobili-Green-Diaw-Splitter,.489,.513,+14,45%,31%,57.5%,+17%
