Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1415,GSW,1,Curry-Thompson-Green-Barnes-Bogut,.501,.423,-83,28%,27%,48.0%,+2%
1415,GSW,2,Curry-Thompson-Green-Barnes-Speights,.500,.446,-28,25%,29%,48.5%,+7%
1415,GSW,3,Curry-Thompson-Iguodala-Green-Bogut,.493,.430,-13,27%,28%,50.5%,+8%
1415,GSW,4,Curry-Thompson-Iguodala-Green-Speights,.521,.437,+16,29%,29%,45.5%,+8%
1415,GSW,5,Curry-Thompson-Iguodala-Green-Barnes,.467,.367,+22,34%,31%,47.5%,+1%
1415,GSW,6,Curry-Thompson-Green-Barnes-Ezeli,.432,.417,-5,33%,35%,49.5%,0%
1415,GSW,7,Livingston-Barbosa-Iguodala-Barnes-Speights,.433,.432,-2,32%,33%,43.5%,+3%
1415,GSW,8,Livingston-Barbosa-Iguodala-Lee-Speights,.545,.397,-6,37%,26%,48.0%,+6%
1415,GSW,9,Curry-Thompson-Barnes-Lee-Bogut,.482,.466,-18,32%,31%,51.5%,-1%
1415,GSW,10,Curry-Barbosa-Iguodala-Green-Speights,.443,.468,+3,35%,31%,45.0%,+4%
1415,GSW,11,Livingston-Thompson-Iguodala-Barnes-Speights,.511,.463,-1,22%,34%,44.5%,+3%
1415,GSW,12,Livingston-Thompson-Iguodala-Green-Speights,.513,.364,-3,31%,34%,52.5%,-4%
1415,GSW,13,Curry-Barbosa-Iguodala-Green-Bogut,.418,.423,-5,30%,29%,57.5%,0%
1415,GSW,14,Livingston-Holiday-Iguodala-Lee-Speights,.529,.366,+9,22%,29%,43.5%,0%
1415,GSW,15,Livingston-Holiday-Iguodala-Barnes-Lee,.412,.345,+1,41%,31%,40.5%,0%
1415,GSW,16,Curry-Holiday-Green-Barnes-Bogut,.493,.397,+6,32%,23%,48.0%,+4%
1415,GSW,17,Curry-Thompson-Iguodala-Barnes-Bogut,.447,.278,+6,34%,11%,56.0%,-2%
1415,GSW,18,Livingston-Thompson-Iguodala-Green-Bogut,.448,.369,-2,19%,23%,44.0%,0%
1415,GSW,19,Livingston-Barbosa-Iguodala-Barnes-Ezeli,.483,.403,-12,28%,31%,42.0%,-6%
1415,GSW,20,Curry-Thompson-Iguodala-Green-Lee,.478,.510,-18,23%,33%,53.5%,+5%
