Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,IND,1,Brogdon-Duarte-LeVert-Sabonis-Turner,.530,.470,+25,37%,34%,50.5%,-2%
2122,IND,2,Brogdon-J.Holiday-LeVert-Sabonis-Turner,.440,.490,+2,32%,34%,53.5%,+6%
2122,IND,3,Brogdon-Duarte-J.Holiday-Sabonis-Turner,.400,.430,+12,33%,34%,53.5%,-7%
2122,IND,4,Haliburton-Brogdon-Hield-Brissett-Jackson,.430,.520,-24,39%,44%,54.0%,-8%
2122,IND,5,Sykes-WashingtonJr.-J.Holiday-Sabonis-Turner,.450,.540,+1,27%,33%,46.0%,+2%
2122,IND,6,Duarte-J.Holiday-LeVert-Sabonis-Turner,.510,.530,-8,36%,29%,51.0%,+6%
2122,IND,7,Duarte-J.Holiday-Craig-LeVert-Sabonis,.490,.510,+3,29%,38%,49.0%,-14%
2122,IND,8,McConnell-Duarte-LeVert-Sabonis-Turner,.540,.440,-4,34%,28%,57.0%,-2%
2122,IND,9,Haliburton-Hield-Anderson-Brissett-Bitadze,.410,.450,-8,35%,33%,43.0%,-3%
2122,IND,10,Haliburton-Hield-Taylor-Brissett-Jackson,.580,.520,+3,36%,36%,57.0%,+2%
2122,IND,11,McConnell-Duarte-J.Holiday-Sabonis-Turner,.400,.370,-7,37%,40%,53.5%,+6%
2122,IND,12,Taylor-Duarte-J.Holiday-Craig-LeVert,.430,.560,-7,30%,38%,48.5%,+1%
2122,IND,13,McConnell-Haliburton-Hield-Brissett-Jackson,.500,.630,-3,35%,39%,44.5%,+11%
2122,IND,14,Sykes-Duarte-J.Holiday-Craig-Bitadze,.470,.500,-1,33%,40%,41.0%,+3%
2122,IND,15,Haliburton-Hield-Taylor-Brissett-Smith,.410,.540,+4,30%,45%,50.0%,+1%
2122,IND,16,Brogdon-Duarte-J.Holiday-Brissett-Sabonis,.470,.420,+17,33%,38%,45.5%,+1%
2122,IND,17,Haliburton-Hield-Taylor-Brissett-Bitadze,.540,.630,0,40%,43%,43.5%,-2%
2122,IND,18,WashingtonJr.-Haliburton-Hield-Smith-Jackson,.550,.400,-5,39%,28%,66.0%,+3%
2122,IND,19,Duarte-J.Holiday-Craig-LeVert-Jackson,.460,.490,+1,30%,29%,52.5%,-6%
2122,IND,20,Haliburton-Hield-Taylor-Anderson-Bitadze,.510,.570,+5,33%,43%,53.0%,+11%
