Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,SAC,1,Udrih-Evans-Greene-Landry-Hawes,.450,.470,-4,42%,36%,51.5%,-3%
0910,SAC,2,Udrih-Evans-Nocioni-Landry-Thompson,.481,.529,-4,36%,34%,51.0%,-2%
0910,SAC,3,Udrih-Evans-Nocioni-Thompson-Hawes,.494,.465,-18,39%,44%,49.0%,-1%
0910,SAC,4,Evans-Greene-Nocioni-Thompson-Hawes,.496,.475,+12,40%,32%,50.0%,-7%
0910,SAC,5,Udrih-Evans-Casspi-Thompson-Hawes,.424,.490,-3,38%,45%,49.5%,-4%
0910,SAC,6,Udrih-Evans-Casspi-Landry-Hawes,.453,.446,-15,41%,41%,44.5%,+5%
0910,SAC,7,Evans-Martin-Casspi-Greene-Hawes,.458,.469,-21,38%,39%,41.5%,+4%
0910,SAC,8,Evans-Martin-Casspi-Thompson-Hawes,.433,.462,+4,41%,42%,54.0%,-10%
0910,SAC,9,Udrih-Casspi-Greene-Thompson-Hawes,.477,.485,+8,41%,41%,45.5%,-5%
0910,SAC,10,Evans-Martin-Nocioni-Thompson-Hawes,.411,.450,+8,34%,30%,51.0%,+14%
0910,SAC,11,Udrih-Garcia-Greene-Landry-Hawes,.489,.524,-18,41%,45%,50.0%,+2%
0910,SAC,12,Udrih-Evans-Casspi-Nocioni-Thompson,.456,.447,-9,41%,30%,50.0%,+5%
0910,SAC,13,Udrih-Evans-Greene-Thompson-Hawes,.513,.456,-12,54%,32%,51.0%,-5%
0910,SAC,14,Udrih-Evans-Casspi-Greene-Thompson,.414,.400,-8,41%,31%,47.0%,-5%
0910,SAC,15,Evans-Casspi-Greene-Thompson-Hawes,.500,.458,0,31%,43%,44.5%,-3%
0910,SAC,16,Udrih-Evans-Casspi-Landry-Thompson,.527,.448,+8,47%,24%,50.0%,+3%
0910,SAC,17,Evans-Martin-Greene-Thompson-Hawes,.492,.455,-2,41%,32%,50.5%,-8%
0910,SAC,18,Evans-Martin-Greene-Brockman-Thompson,.275,.400,-1,27%,40%,46.5%,-12%
0910,SAC,19,Evans-Martin-Mason-May-Thompson,.510,.608,-5,33%,25%,43.5%,0%
0910,SAC,20,Udrih-Evans-Casspi-Brockman-Thompson,.436,.490,+12,25%,22%,55.0%,+3%
