Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,CHA,1,Augustin-Henderson-Maggette-Thomas-Biyombo,.426,.487,-7,31%,43%,43.0%,+3%
1112,CHA,2,Walker-Henderson-Brown-Biyombo-Mullens,.370,.442,+4,32%,45%,53.5%,-6%
1112,CHA,3,Walker-Williams-Brown-White-Mullens,.407,.497,-6,29%,37%,53.5%,+1%
1112,CHA,4,Augustin-Henderson-Maggette-Diaw-White,.452,.522,-8,31%,36%,51.5%,0%
1112,CHA,5,Walker-Augustin-Henderson-Thomas-Mullens,.461,.496,+13,33%,52%,43.5%,+1%
1112,CHA,6,Augustin-Henderson-Brown-Biyombo-Mullens,.445,.511,+31,39%,40%,51.5%,-4%
1112,CHA,7,Walker-Williams-Maggette-Diaw-Biyombo,.420,.504,+8,33%,33%,47.5%,-5%
1112,CHA,8,Walker-Williams-Diaw-Thomas-Biyombo,.407,.463,+1,21%,35%,47.0%,-8%
1112,CHA,9,Augustin-Henderson-Maggette-Diaw-Diop,.356,.409,-11,28%,34%,53.5%,0%
1112,CHA,10,Augustin-Henderson-Maggette-White-Biyombo,.352,.455,-7,33%,39%,44.0%,-2%
1112,CHA,11,Augustin-Williams-Maggette-Diaw-Biyombo,.307,.354,+4,31%,45%,50.5%,-7%
1112,CHA,12,Augustin-Henderson-Williams-Biyombo-Mullens,.478,.481,+1,30%,40%,47.5%,-3%
1112,CHA,13,Walker-Henderson-Brown-White-Mullens,.478,.457,-1,24%,34%,37.5%,+8%
1112,CHA,14,Augustin-Henderson-Diaw-Thomas-Mullens,.426,.425,-6,31%,48%,43.0%,-1%
1112,CHA,15,Walker-Henderson-Diaw-Thomas-Diop,.348,.446,+1,22%,35%,54.0%,-1%
1112,CHA,16,Augustin-Henderson-Brown-Diaw-White,.552,.448,-13,24%,31%,47.5%,+3%
1112,CHA,17,Walker-Carroll-Brown-Biyombo-Mullens,.362,.492,-13,28%,38%,47.5%,-14%
1112,CHA,18,Walker-Henderson-Brown-Thomas-Mullens,.367,.349,+4,28%,35%,51.5%,-3%
1112,CHA,19,Augustin-Henderson-Brown-White-Biyombo,.382,.442,-1,45%,42%,49.5%,-3%
1112,CHA,20,Walker-Carroll-Brown-Thomas-Mullens,.512,.435,+4,40%,33%,38.5%,+6%
