Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,HOU,1,Westbrook-Harden-HouseJr.-Tucker-Capela,.460,.460,+53,40%,33%,52.0%,0%
1920,HOU,2,Westbrook-Harden-HouseJr.-Covington-Tucker,.450,.430,-6,35%,35%,42.0%,+6%
1920,HOU,3,Westbrook-Harden-McLemore-Tucker-Capela,.470,.440,+8,37%,39%,49.5%,0%
1920,HOU,4,Westbrook-Harden-Gordon-Tucker-Capela,.390,.480,+20,42%,32%,43.0%,-4%
1920,HOU,5,Westbrook-Harden-Gordon-HouseJr.-Tucker,.380,.470,+22,37%,32%,48.5%,+4%
1920,HOU,6,Westbrook-Rivers-Harden-Tucker-Capela,.350,.510,+17,34%,38%,49.5%,+4%
1920,HOU,7,Harden-McLemore-HouseJr.-Tucker-Capela,.480,.430,-15,34%,34%,51.5%,-8%
1920,HOU,8,Harden-Gordon-HouseJr.-Tucker-Capela,.380,.510,+19,35%,36%,52.5%,+2%
1920,HOU,9,Rivers-Harden-HouseJr.-Covington-Tucker,.410,.420,0,23%,34%,55.5%,+1%
1920,HOU,10,Westbrook-Harden-McLemore-HouseJr.-Tucker,.520,.340,-1,41%,36%,40.5%,+13%
1920,HOU,11,Rivers-Harden-McLemore-Tucker-Capela,.470,.410,+13,28%,26%,54.0%,+1%
1920,HOU,12,Harden-McLemore-HouseJr.-Covington-Tucker,.450,.470,+5,23%,41%,48.5%,-4%
1920,HOU,13,Rivers-Harden-McLemore-HouseJr.-Tucker,.470,.460,+8,19%,46%,48.0%,+7%
1920,HOU,14,Westbrook-Harden-Gordon-Covington-Tucker,.430,.480,+14,36%,29%,50.5%,+6%
1920,HOU,15,Westbrook-Rivers-Gordon-HouseJr.-Tucker,.650,.470,-5,45%,36%,40.0%,+7%
1920,HOU,16,Westbrook-Rivers-McLemore-HouseJr.-Capela,.490,.550,+7,45%,35%,53.5%,+16%
1920,HOU,17,Westbrook-Rivers-Harden-HouseJr.-Tucker,.420,.400,-3,36%,32%,51.0%,+9%
1920,HOU,18,Westbrook-Harden-McLemore-Tucker-Chandler,.490,.440,+12,28%,33%,51.5%,+9%
1920,HOU,19,Rivers-Harden-HouseJr.-Tucker-Capela,.580,.590,+1,50%,41%,58.0%,-15%
1920,HOU,20,Harden-Gordon-McLemore-Tucker-Capela,.370,.340,-7,30%,31%,40.0%,+1%
