Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,ATL,1,Schroder-Bazemore-Sefolosha-Millsap-Howard,.460,.440,+74,31%,21%,50.0%,-1%
1617,ATL,2,Schroder-Hardaway-Bazemore-Millsap-Howard,.460,.430,+39,27%,23%,50.5%,-1%
1617,ATL,3,Schroder-Bazemore-Korver-Millsap-Howard,.430,.450,0,26%,22%,50.0%,-2%
1617,ATL,4,Schroder-Hardaway-Sefolosha-Millsap-Howard,.540,.430,+13,32%,23%,51.0%,+4%
1617,ATL,5,Schroder-Hardaway-Prince-Ilyasova-Howard,.450,.450,+9,36%,22%,53.0%,-5%
1617,ATL,6,Schroder-Bazemore-Korver-Muscala-Howard,.520,.450,+1,26%,25%,51.0%,-4%
1617,ATL,7,Delaney-Hardaway-Sefolosha-Millsap-Muscala,.540,.480,+5,21%,27%,46.5%,+12%
1617,ATL,8,Schroder-Hardaway-Sefolosha-Ilyasova-Howard,.510,.430,+16,40%,28%,62.0%,-11%
1617,ATL,9,Schroder-Bazemore-Korver-Millsap-Muscala,.420,.350,+10,22%,36%,41.5%,+4%
1617,ATL,10,Delaney-Hardaway-Prince-Millsap-Muscala,.440,.380,+23,19%,25%,58.5%,+1%
1617,ATL,11,Schroder-Hardaway-Sefolosha-Millsap-Ilyasova,.570,.460,+19,30%,22%,47.0%,+5%
1617,ATL,12,Schroder-Hardaway-Prince-Millsap-Howard,.480,.460,+5,37%,15%,52.0%,-3%
1617,ATL,13,Schroder-Bazemore-Korver-Sefolosha-Millsap,.450,.420,-5,26%,24%,43.5%,+6%
1617,ATL,14,Schroder-Korver-Sefolosha-Millsap-Muscala,.550,.510,+1,30%,33%,54.0%,+2%
1617,ATL,15,Schroder-Korver-Sefolosha-Millsap-Howard,.420,.440,+6,24%,30%,57.0%,-9%
1617,ATL,16,Schroder-Hardaway-Sefolosha-Millsap-Muscala,.380,.540,0,31%,29%,52.5%,-3%
1617,ATL,17,Delaney-Hardaway-Sefolosha-Muscala-Howard,.440,.380,+12,8%,15%,60.0%,-8%
1617,ATL,18,Delaney-Hardaway-Korver-Humphries-Muscala,.470,.530,+2,8%,36%,51.5%,+5%
1617,ATL,19,Delaney-Hardaway-Dunleavy-Millsap-Humphries,.430,.420,+3,22%,33%,44.5%,+5%
1617,ATL,20,Delaney-Hardaway-Prince-Humphries-Muscala,.470,.460,+6,16%,31%,48.5%,+3%
