Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,WAS,1,Wall-Temple-Webster-Nene-Okafor,.474,.476,+5,32%,26%,48.0%,-1%
1213,WAS,2,Wall-Beal-Webster-Nene-Okafor,.496,.368,+15,36%,30%,55.5%,-2%
1213,WAS,3,Price-Beal-Ariza-Booker-Okafor,.348,.463,+3,24%,32%,46.0%,+1%
1213,WAS,4,Price-Beal-Webster-Nene-Okafor,.495,.409,+11,33%,22%,54.5%,-4%
1213,WAS,5,Crawford-Beal-Webster-Singleton-Okafor,.324,.491,-14,20%,26%,46.5%,-7%
1213,WAS,6,Wall-Webster-Ariza-Nene-Okafor,.400,.421,+9,32%,29%,49.5%,-6%
1213,WAS,7,Beal-Temple-Webster-Nene-Okafor,.435,.447,-2,33%,27%,54.0%,-1%
1213,WAS,8,Price-Beal-Ariza-Seraphin-Okafor,.477,.467,-10,30%,32%,46.5%,-7%
1213,WAS,9,Beal-Temple-Webster-Seraphin-Okafor,.346,.403,-3,29%,25%,50.5%,+2%
1213,WAS,10,Wall-Crawford-Ariza-Booker-Seraphin,.483,.478,+10,33%,36%,46.5%,+2%
1213,WAS,11,Wall-Temple-Singleton-Booker-Okafor,.438,.466,+9,27%,33%,55.5%,+7%
1213,WAS,12,Wall-Temple-Webster-Booker-Okafor,.415,.403,+21,26%,25%,51.0%,+7%
1213,WAS,13,Price-Crawford-Ariza-Vesely-Okafor,.379,.382,+3,23%,32%,44.5%,+4%
1213,WAS,14,Wall-Beal-Webster-Booker-Okafor,.580,.483,+11,24%,30%,38.0%,-2%
1213,WAS,15,Pargo-Crawford-Webster-Vesely-Seraphin,.436,.511,-18,24%,17%,50.5%,-5%
1213,WAS,16,Price-Beal-Ariza-Singleton-Seraphin,.396,.351,-3,30%,37%,54.5%,-11%
1213,WAS,17,Wall-Temple-Martin-Booker-Seraphin,.373,.491,-5,35%,34%,42.5%,0%
1213,WAS,18,Wall-Beal-Ariza-Nene-Okafor,.512,.489,+6,44%,22%,44.0%,+1%
1213,WAS,19,Wall-Webster-Ariza-Singleton-Nene,.527,.372,-22,33%,35%,54.5%,+3%
1213,WAS,20,Price-Crawford-Ariza-Booker-Seraphin,.375,.400,-4,31%,28%,41.5%,-1%
