Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1314,DEN,1,Lawson-Foye-Chandler-Faried-Hickson,.480,.477,+53,31%,35%,51.0%,-1%
1314,DEN,2,Lawson-Foye-Chandler-Faried-Mozgov,.486,.492,+25,43%,32%,54.0%,+1%
1314,DEN,3,Brooks-Foye-Q.Miller-Faried-Mozgov,.456,.467,-8,39%,36%,52.5%,-6%
1314,DEN,4,Robinson-A.Miller-Hamilton-Arthur-Mozgov,.448,.389,-7,38%,30%,49.5%,+3%
1314,DEN,5,Lawson-Foye-Q.Miller-Faried-Mozgov,.448,.529,+6,43%,33%,47.5%,-1%
1314,DEN,6,Lawson-Foye-Chandler-Hickson-Mozgov,.479,.395,+1,36%,29%,49.5%,-5%
1314,DEN,7,Lawson-Foye-Q.Miller-Faried-Hickson,.541,.514,+5,34%,39%,56.0%,-5%
1314,DEN,8,Brooks-Foye-Fournier-Faried-Mozgov,.426,.474,+23,41%,29%,50.0%,-4%
1314,DEN,9,Foye-Fournier-Chandler-Faried-Hickson,.442,.398,-4,32%,28%,51.5%,+1%
1314,DEN,10,Lawson-Foye-Hamilton-Faried-Hickson,.431,.533,0,39%,43%,57.0%,+3%
1314,DEN,11,Lawson-Hamilton-Chandler-Hickson-Mozgov,.443,.505,+3,34%,40%,44.5%,-5%
1314,DEN,12,Lawson-Foye-Chandler-Arthur-Hickson,.383,.403,-27,28%,46%,48.5%,-5%
1314,DEN,13,Brooks-Foye-Chandler-Faried-Mozgov,.370,.451,-12,34%,34%,50.0%,-3%
1314,DEN,14,Foye-Chandler-Faried-Randolph-Hickson,.492,.507,+6,43%,46%,47.0%,-7%
1314,DEN,15,Brooks-Fournier-Q.Miller-Arthur-Hickson,.561,.394,+3,42%,23%,59.0%,-7%
1314,DEN,16,Lawson-Foye-Chandler-Arthur-Mozgov,.469,.500,+5,41%,23%,56.0%,0%
1314,DEN,17,Lawson-Brooks-Foye-Faried-Mozgov,.511,.400,+4,43%,36%,50.0%,-4%
1314,DEN,18,Robinson-A.Miller-Fournier-Arthur-Mozgov,.523,.365,-13,27%,23%,40.0%,-10%
1314,DEN,19,Lawson-Robinson-Chandler-Faried-Hickson,.389,.614,-4,17%,30%,58.0%,+2%
1314,DEN,20,Lawson-Robinson-Foye-Chandler-Hickson,.435,.438,+8,37%,23%,50.5%,+2%
