Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,LAL,1,Fisher-Bryant-WorldPeace-Gasol-Bynum,.457,.416,+115,32%,27%,52.5%,-6%
1112,LAL,2,Fisher-Bryant-Barnes-Gasol-Bynum,.464,.447,+53,30%,28%,53.0%,-3%
1112,LAL,3,Sessions-Bryant-WorldPeace-Gasol-Bynum,.465,.443,+41,35%,27%,54.5%,-6%
1112,LAL,4,Blake-Bryant-WorldPeace-Gasol-Bynum,.460,.473,+35,24%,33%,46.5%,-4%
1112,LAL,5,Blake-Goudelock-Barnes-Murphy-Bynum,.471,.444,-5,23%,31%,49.5%,-6%
1112,LAL,6,Sessions-Ebanks-WorldPeace-Gasol-Bynum,.482,.441,+20,38%,24%,58.0%,0%
1112,LAL,7,Blake-Barnes-WorldPeace-McRoberts-Gasol,.422,.452,+13,30%,22%,59.0%,0%
1112,LAL,8,Blake-Bryant-Barnes-Murphy-Gasol,.458,.421,+3,33%,28%,56.5%,-3%
1112,LAL,9,Blake-Bryant-WorldPeace-Murphy-Gasol,.445,.487,+8,19%,42%,41.5%,+3%
1112,LAL,10,Blake-Bryant-Barnes-Gasol-Bynum,.505,.469,+17,30%,36%,55.5%,-1%
1112,LAL,11,Blake-Bryant-Barnes-Murphy-Bynum,.500,.417,+15,21%,27%,47.0%,-2%
1112,LAL,12,Fisher-Bryant-Ebanks-McRoberts-Gasol,.494,.430,+5,30%,35%,55.5%,-3%
1112,LAL,13,Goudelock-Kapono-Barnes-Murphy-Bynum,.545,.391,-5,22%,30%,43.5%,-11%
1112,LAL,14,Fisher-Bryant-WorldPeace-Murphy-Gasol,.446,.443,+6,9%,30%,51.0%,+6%
1112,LAL,15,Sessions-Barnes-WorldPeace-Gasol-Bynum,.571,.465,+12,32%,27%,55.0%,-7%
1112,LAL,16,Sessions-Bryant-Barnes-Gasol-Bynum,.444,.478,+12,25%,33%,50.5%,+1%
1112,LAL,17,Blake-Bryant-Barnes-McRoberts-Bynum,.438,.409,-1,31%,27%,50.5%,-6%
1112,LAL,18,Fisher-Bryant-Barnes-Murphy-Gasol,.351,.431,-5,12%,32%,44.5%,-6%
1112,LAL,19,Blake-Bryant-Barnes-McRoberts-Gasol,.371,.431,-4,13%,24%,56.0%,-2%
1112,LAL,20,Sessions-Bryant-Barnes-McRoberts-Gasol,.581,.519,0,28%,28%,52.5%,-12%
