Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,IND,1,Collison-Oladipo-Bogdanovic-T.Young-Turner,.490,.480,+31,34%,35%,45.5%,+4%
1718,IND,2,Collison-Oladipo-Bogdanovic-T.Young-Sabonis,.490,.470,+55,36%,36%,47.0%,+5%
1718,IND,3,Joseph-Oladipo-Bogdanovic-T.Young-Turner,.460,.420,+33,32%,34%,51.0%,+2%
1718,IND,4,Joseph-Oladipo-Stephenson-T.Young-Sabonis,.470,.420,-3,40%,29%,58.0%,+4%
1718,IND,5,Joseph-Oladipo-Bogdanovic-T.Young-Sabonis,.520,.440,-17,37%,34%,48.5%,-2%
1718,IND,6,Joseph-Stephenson-Bogdanovic-T.Young-Sabonis,.450,.540,-17,41%,38%,48.0%,-3%
1718,IND,7,Joseph-Oladipo-Stephenson-T.Young-Turner,.470,.460,+14,33%,40%,50.0%,+4%
1718,IND,8,Collison-Stephenson-Bogdanovic-T.Young-Turner,.430,.500,-3,27%,34%,49.0%,+1%
1718,IND,9,Joseph-Oladipo-Stephenson-Bogdanovic-Sabonis,.510,.400,-4,39%,32%,57.0%,-1%
1718,IND,10,J.Young-Joseph-Stephenson-Leaf-Jefferson,.410,.440,-12,34%,35%,45.5%,+7%
1718,IND,11,Collison-Joseph-Stephenson-T.Young-Sabonis,.520,.530,-5,48%,42%,51.5%,+5%
1718,IND,12,Joseph-Oladipo-Stephenson-Sabonis-Turner,.470,.430,-6,25%,30%,44.5%,-6%
1718,IND,13,Collison-Joseph-Oladipo-T.Young-Sabonis,.480,.360,-1,38%,21%,54.0%,+11%
1718,IND,14,Collison-Joseph-Oladipo-T.Young-Turner,.570,.540,+8,35%,35%,55.5%,+3%
1718,IND,15,Collison-Oladipo-Stephenson-T.Young-Turner,.520,.460,+9,28%,38%,53.0%,+14%
1718,IND,16,Joseph-RobinsonIII-Stephenson-Booker-Sabonis,.490,.480,-1,26%,23%,58.0%,-1%
1718,IND,17,Joseph-Oladipo-Stephenson-T.Young-Jefferson,.470,.540,0,40%,28%,49.0%,0%
1718,IND,18,J.Young-Joseph-Stephenson-Leaf-Sabonis,.470,.410,-8,41%,28%,51.0%,0%
1718,IND,19,Collison-Joseph-Stephenson-Sabonis-Turner,.590,.580,+2,28%,28%,60.0%,-4%
1718,IND,20,Joseph-Stephenson-Bogdanovic-Leaf-Sabonis,.460,.510,+1,35%,38%,48.0%,-10%
