Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,TOR,1,VanVleet-TrentJr.-Barnes-Anunoby-Siakam,.450,.470,+10,29%,37%,46.0%,+4%
2122,TOR,2,VanVleet-TrentJr.-Barnes-Siakam-Birch,.450,.520,+13,28%,32%,54.0%,+2%
2122,TOR,3,VanVleet-TrentJr.-Barnes-Achiuwa-Anunoby,.450,.460,+3,37%,36%,54.0%,+3%
2122,TOR,4,VanVleet-TrentJr.-Barnes-Achiuwa-Siakam,.460,.410,+6,33%,43%,55.0%,0%
2122,TOR,5,VanVleet-TrentJr.-Barnes-Siakam-Boucher,.490,.420,+2,31%,31%,48.0%,+6%
2122,TOR,6,VanVleet-TrentJr.-Anunoby-Siakam-Birch,.480,.540,+3,21%,29%,50.5%,+5%
2122,TOR,7,TrentJr.-Barnes-Achiuwa-Siakam-Boucher,.430,.430,+13,30%,33%,58.0%,+5%
2122,TOR,8,Flynn-TrentJr.-Barnes-Siakam-Birch,.450,.570,+10,32%,33%,50.5%,+11%
2122,TOR,9,VanVleet-Achiuwa-Anunoby-Siakam-Boucher,.460,.440,+5,31%,31%,58.5%,-1%
2122,TOR,10,VanVleet-TrentJr.-Achiuwa-Anunoby-Siakam,.470,.440,-2,34%,33%,49.0%,+7%
2122,TOR,11,VanVleet-Barnes-Anunoby-Siakam-Birch,.460,.480,-11,33%,35%,47.0%,-3%
2122,TOR,12,VanVleet-Barnes-Achiuwa-Anunoby-Siakam,.380,.420,+4,33%,36%,58.0%,-4%
2122,TOR,13,VanVleet-TrentJr.-Achiuwa-Siakam-Boucher,.450,.420,+4,34%,29%,48.5%,+13%
2122,TOR,14,TrentJr.-Barnes-Siakam-Boucher-Birch,.440,.430,-1,27%,40%,50.5%,+11%
2122,TOR,15,VanVleet-TrentJr.-Mykhailiuk-Anunoby-Birch,.480,.420,-3,22%,28%,52.0%,+8%
2122,TOR,16,VanVleet-TrentJr.-Barnes-Anunoby-Birch,.440,.530,+11,29%,38%,52.5%,-2%
2122,TOR,17,VanVleet-TrentJr.-Barnes-Achiuwa-Boucher,.390,.390,-2,36%,34%,46.0%,+7%
2122,TOR,18,VanVleet-Barnes-Achiuwa-Siakam-Boucher,.400,.490,-4,37%,29%,54.0%,+2%
2122,TOR,19,VanVleet-Barnes-Anunoby-Siakam-Boucher,.470,.470,-9,23%,26%,46.0%,+13%
2122,TOR,20,VanVleet-TrentJr.-Mykhailiuk-Achiuwa-Anunoby,.440,.530,0,33%,39%,42.5%,-7%
