Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1516,TOR,1,Lowry-DeRozan-Johnson-Scola-Valanciunas,.450,.490,+58,37%,26%,51.5%,-1%
1516,TOR,2,Lowry-Joseph-Ross-Patterson-Biyombo,.460,.400,+44,21%,27%,50.5%,+2%
1516,TOR,3,Lowry-DeRozan-Carroll-Scola-Valanciunas,.440,.500,+24,26%,25%,54.0%,0%
1516,TOR,4,Joseph-DeRozan-Ross-Patterson-Biyombo,.430,.390,+42,21%,26%,52.0%,+4%
1516,TOR,5,Lowry-Powell-DeRozan-Scola-Valanciunas,.460,.490,-16,24%,22%,56.5%,-7%
1516,TOR,6,Lowry-Joseph-DeRozan-Patterson-Biyombo,.490,.390,+38,28%,25%,51.0%,+1%
1516,TOR,7,Lowry-DeRozan-Carroll-Scola-Biyombo,.440,.480,-1,24%,21%,50.0%,+2%
1516,TOR,8,Lowry-DeRozan-Ross-Scola-Biyombo,.470,.440,+16,29%,24%,50.0%,-5%
1516,TOR,9,Lowry-DeRozan-Ross-Patterson-Biyombo,.400,.450,-8,19%,26%,49.0%,-2%
1516,TOR,10,Lowry-Joseph-DeRozan-Patterson-Valanciunas,.510,.470,+40,31%,17%,52.0%,-3%
1516,TOR,11,Lowry-DeRozan-Ross-Patterson-Valanciunas,.570,.460,+33,20%,29%,48.5%,+7%
1516,TOR,12,Lowry-Powell-DeRozan-J.Thompson-Valanciunas,.520,.420,+17,25%,28%,43.5%,+4%
1516,TOR,13,Lowry-Powell-DeRozan-Scola-Biyombo,.440,.460,+16,29%,32%,55.0%,-1%
1516,TOR,14,Lowry-Joseph-Ross-Patterson-Valanciunas,.540,.450,-1,25%,28%,45.0%,+7%
1516,TOR,15,Lowry-DeRozan-Johnson-Scola-Biyombo,.470,.520,+1,31%,29%,54.5%,-2%
1516,TOR,16,Lowry-DeRozan-Ross-Scola-Valanciunas,.470,.490,-18,24%,25%,54.0%,-9%
1516,TOR,17,Joseph-DeRozan-Ross-Patterson-Valanciunas,.480,.440,0,25%,33%,55.0%,-4%
1516,TOR,18,Joseph-Ross-Carroll-Patterson-Biyombo,.290,.350,-2,20%,28%,46.5%,-10%
1516,TOR,19,Lowry-DeRozan-Carroll-Patterson-Biyombo,.440,.420,+2,21%,19%,52.5%,+3%
1516,TOR,20,Lowry-Joseph-DeRozan-Carroll-Valanciunas,.450,.440,+7,27%,16%,63.0%,+6%
