Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,CHI,1,Dunn-Satoransky-LaVine-Markkanen-CarterJr.,.450,.440,0,38%,37%,51.0%,+3%
1920,CHI,2,Satoransky-LaVine-PorterJr.-Markkanen-CarterJr.,.450,.480,+8,37%,43%,49.0%,+4%
1920,CHI,3,Dunn-Satoransky-LaVine-Markkanen-Kornet,.490,.530,-15,39%,40%,44.5%,+6%
1920,CHI,4,Dunn-Satoransky-LaVine-Markkanen-Gafford,.480,.500,+2,36%,35%,46.5%,+4%
1920,CHI,5,White-Satoransky-LaVine-Markkanen-CarterJr.,.410,.560,-5,38%,40%,48.0%,+7%
1920,CHI,6,Arcidiacono-White-Dunn-T.Young-CarterJr.,.420,.400,-21,41%,29%,52.5%,+7%
1920,CHI,7,Satoransky-LaVine-Hutchison-Markkanen-CarterJr.,.470,.430,+1,34%,42%,48.5%,-3%
1920,CHI,8,Harrison-Satoransky-LaVine-Markkanen-CarterJr.,.470,.440,0,37%,37%,51.0%,0%
1920,CHI,9,White-Satoransky-LaVine-T.Young-Felicio,.470,.580,+2,40%,44%,56.5%,-4%
1920,CHI,10,Arcidiacono-White-Valentine-T.Young-Gafford,.400,.380,-13,42%,32%,47.5%,+9%
1920,CHI,11,Dunn-Satoransky-LaVine-T.Young-Kornet,.490,.460,-1,52%,31%,52.0%,-1%
1920,CHI,12,Satoransky-LaVine-Hutchison-T.Young-Kornet,.410,.560,-4,45%,39%,44.5%,-2%
1920,CHI,13,White-Satoransky-LaVine-T.Young-Gafford,.540,.520,-15,44%,43%,53.5%,+1%
1920,CHI,14,Dunn-Satoransky-LaVine-T.Young-Markkanen,.470,.530,-4,48%,39%,44.5%,+6%
1920,CHI,15,Arcidiacono-White-Hutchison-T.Young-Kornet,.430,.460,-13,44%,35%,51.5%,+6%
1920,CHI,16,Arcidiacono-White-Dunn-T.Young-Gafford,.410,.510,-27,37%,32%,48.0%,+8%
1920,CHI,17,White-Dunn-LaVine-T.Young-Markkanen,.460,.470,-15,42%,32%,47.5%,+7%
1920,CHI,18,Arcidiacono-White-Dunn-Markkanen-CarterJr.,.390,.390,-4,37%,37%,48.0%,+1%
1920,CHI,19,Dunn-Satoransky-LaVine-T.Young-CarterJr.,.510,.490,-5,46%,27%,57.5%,+16%
1920,CHI,20,White-Dunn-LaVine-Markkanen-CarterJr.,.370,.510,+5,33%,28%,40.0%,+3%
