Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,PHI,1,Simmons-Redick-Covington-Saric-Embiid,.510,.410,+40,37%,30%,51.5%,-1%
1718,PHI,2,Simmons-Redick-Covington-Saric-Johnson,.480,.430,-12,37%,25%,53.0%,-2%
1718,PHI,3,Simmons-Belinelli-Covington-Saric-Johnson,.510,.390,-13,37%,31%,55.5%,+3%
1718,PHI,4,McConnell-Simmons-Covington-Saric-Johnson,.420,.460,-18,38%,31%,48.5%,-1%
1718,PHI,5,Simmons-Luwawu-Cabarrot-Covington-Saric-Embiid,.520,.410,-1,44%,33%,53.0%,0%
1718,PHI,6,Bayless-Simmons-Redick-Covington-Embiid,.420,.380,-18,27%,25%,46.0%,+2%
1718,PHI,7,Bayless-Simmons-Covington-Saric-Johnson,.450,.410,-18,37%,28%,52.5%,+1%
1718,PHI,8,Bayless-McConnell-Simmons-Covington-Johnson,.520,.500,+6,39%,41%,54.0%,-9%
1718,PHI,9,McConnell-Simmons-Covington-Saric-Embiid,.440,.440,+8,40%,25%,54.5%,-5%
1718,PHI,10,Bayless-Simmons-Covington-Saric-Embiid,.480,.450,+8,46%,23%,57.0%,-2%
1718,PHI,11,McConnell-Redick-Covington-Saric-Embiid,.450,.490,-20,29%,37%,55.5%,-10%
1718,PHI,12,Bayless-McConnell-Redick-Booker-Embiid,.480,.440,+3,27%,33%,41.5%,-6%
1718,PHI,13,McConnell-Redick-Luwawu-Cabarrot-Saric-Embiid,.530,.370,+11,29%,32%,51.5%,-8%
1718,PHI,14,Simmons-Redick-Covington-Ilyasova-Johnson,.410,.430,-5,39%,37%,55.5%,+3%
1718,PHI,15,Simmons-Belinelli-Covington-Saric-Embiid,.490,.440,+7,38%,28%,52.5%,0%
1718,PHI,16,Simmons-Redick-Covington-Saric-Holmes,.410,.530,+9,32%,22%,51.0%,-8%
1718,PHI,17,Simmons-Luwawu-Cabarrot-Covington-Saric-Johnson,.540,.470,+9,52%,28%,55.5%,+2%
1718,PHI,18,Fultz-Redick-Belinelli-Ilyasova-Holmes,.560,.480,-15,27%,32%,50.0%,-3%
1718,PHI,19,McConnell-Redick-Covington-Ilyasova-Embiid,.480,.430,+8,39%,29%,44.0%,-10%
1718,PHI,20,McConnell-Simmons-Belinelli-Saric-Johnson,.440,.570,-10,42%,45%,49.5%,-19%
