Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,LAC,1,B.Davis-Gordon-Butler-Camby-Kaman,.485,.436,+86,44%,38%,50.0%,-1%
0910,LAC,2,B.Davis-Gordon-Butler-Gooden-Kaman,.463,.468,+13,40%,40%,48.0%,-7%
0910,LAC,3,B.Davis-Gordon-Thornton-Camby-Kaman,.472,.445,+5,40%,39%,52.0%,0%
0910,LAC,4,B.Davis-Butler-Thornton-Camby-Kaman,.423,.468,+15,36%,34%,53.0%,-5%
0910,LAC,5,B.Davis-Gordon-Butler-Camby-Jordan,.524,.510,+1,38%,38%,51.0%,-5%
0910,LAC,6,B.Davis-Butler-Outlaw-Gooden-Kaman,.461,.581,-10,38%,51%,49.0%,-6%
0910,LAC,7,Blake-Gordon-Butler-Gooden-Kaman,.500,.486,+2,39%,45%,52.5%,-5%
0910,LAC,8,B.Davis-Gordon-Butler-Smith-Kaman,.423,.367,+7,51%,24%,55.5%,0%
0910,LAC,9,B.Davis-Butler-R.Davis-Camby-Kaman,.447,.480,+25,41%,47%,44.0%,+4%
0910,LAC,10,Blake-Butler-Outlaw-Kaman-Jordan,.458,.483,+1,39%,29%,51.5%,-7%
0910,LAC,11,B.Davis-Gordon-Butler-Smith-Camby,.481,.434,-6,36%,26%,46.0%,+3%
0910,LAC,12,Blake-Gordon-Butler-Kaman-Jordan,.420,.600,-9,29%,41%,49.0%,-9%
0910,LAC,13,Telfair-Gordon-Butler-Smith-Kaman,.418,.467,-2,49%,43%,46.5%,-2%
0910,LAC,14,B.Davis-Gordon-Butler-Kaman-Jordan,.475,.500,-6,36%,39%,50.0%,-7%
0910,LAC,15,Blake-Butler-Outlaw-Smith-Jordan,.418,.365,+7,33%,37%,55.0%,+7%
0910,LAC,16,Blake-B.Davis-Butler-Gooden-Kaman,.359,.579,-10,33%,44%,50.5%,-6%
0910,LAC,17,B.Davis-Gordon-Butler-Thornton-Kaman,.492,.630,-12,35%,37%,51.5%,-5%
0910,LAC,18,Telfair-Butler-Thornton-Smith-Kaman,.468,.442,-13,34%,40%,48.0%,-7%
0910,LAC,19,Telfair-Butler-Thornton-Camby-Kaman,.431,.349,-7,35%,28%,55.5%,-1%
0910,LAC,20,B.Davis-Gordon-Butler-Thornton-Camby,.510,.375,-1,51%,35%,47.5%,+11%
