Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1314,PHO,1,Dragic-Green-Tucker-Frye-Plumlee,.502,.479,-67,32%,35%,48.0%,-2%
1314,PHO,2,Bledsoe-Dragic-Tucker-Frye-Plumlee,.465,.418,-22,35%,31%,50.0%,+2%
1314,PHO,3,Dragic-Green-Tucker-Markieff.Morris-Frye,.453,.439,-32,30%,31%,52.0%,-4%
1314,PHO,4,Bledsoe-Green-Tucker-Frye-Plumlee,.415,.458,0,28%,30%,48.5%,-5%
1314,PHO,5,Dragic-Green-Marcus.Morris-Markieff.Morris-Frye,.512,.497,-10,22%,31%,45.0%,+7%
1314,PHO,6,Dragic-Green-Tucker-Markieff.Morris-Plumlee,.433,.437,+9,32%,35%,53.0%,-4%
1314,PHO,7,Dragic-Green-Tucker-Marcus.Morris-Markieff.Morris,.443,.455,-7,23%,36%,43.5%,+2%
1314,PHO,8,Bledsoe-Dragic-Tucker-Markieff.Morris-Frye,.485,.398,-2,38%,28%,56.5%,-3%
1314,PHO,9,Smith-Barbosa-Marcus.Morris-Markieff.Morris-Len,.500,.469,+7,35%,27%,49.5%,+1%
1314,PHO,10,Smith-Green-Marcus.Morris-Markieff.Morris-Frye,.534,.435,+2,26%,22%,47.0%,+13%
1314,PHO,11,Bledsoe-Dragic-Tucker-Markieff.Morris-Plumlee,.394,.436,-5,37%,36%,54.5%,+2%
1314,PHO,12,Bledsoe-Green-Tucker-Markieff.Morris-Plumlee,.516,.519,-15,30%,32%,51.5%,+3%
1314,PHO,13,Smith-Dragic-Green-Marcus.Morris-Markieff.Morris,.429,.407,0,20%,28%,53.5%,-3%
1314,PHO,14,Dragic-Goodwin-Green-Marcus.Morris-Markieff.Morris,.424,.392,-4,32%,42%,47.5%,+3%
1314,PHO,15,Bledsoe-Green-Marcus.Morris-Markieff.Morris-Plumlee,.403,.324,-8,29%,18%,46.5%,+6%
1314,PHO,16,Dragic-Green-Marcus.Morris-Markieff.Morris-Plumlee,.493,.457,-4,30%,47%,50.0%,+1%
1314,PHO,17,Dragic-Green-Tucker-Marcus.Morris-Frye,.556,.574,-8,15%,28%,59.0%,-5%
1314,PHO,18,Dragic-Green-Tucker-Frye-Len,.435,.612,-2,27%,27%,49.5%,-8%
1314,PHO,19,Bledsoe-Green-Marcus.Morris-Markieff.Morris-Frye,.475,.521,+9,25%,25%,41.0%,0%
1314,PHO,20,Bledsoe-Green-Tucker-Markieff.Morris-Frye,.571,.483,+14,22%,25%,45.0%,-8%
