Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1819,NYK,1,Mudiay-HardawayJr.-Knox-Vonleh-Kanter,.430,.510,+2,38%,37%,51.5%,-1%
1819,NYK,2,Mudiay-HardawayJr.-Hezonja-Vonleh-Kanter,.430,.510,+5,42%,31%,53.0%,-1%
1819,NYK,3,Mudiay-HardawayJr.-Knox-Vonleh-Kornet,.440,.470,0,33%,34%,42.5%,-2%
1819,NYK,4,Mudiay-Dotson-Hezonja-Knox-Jordan,.500,.550,+12,35%,39%,45.5%,-6%
1819,NYK,5,Ntilikina-Dotson-HardawayJr.-Vonleh-Robinson,.450,.460,-3,32%,31%,54.5%,+3%
1819,NYK,6,SmithJr.-Dotson-Knox-Vonleh-Jordan,.410,.510,-11,44%,40%,51.5%,-5%
1819,NYK,7,Burke-Ntilikina-HardawayJr.-Thomas-Kanter,.440,.510,-11,37%,38%,49.0%,+9%
1819,NYK,8,Burke-HardawayJr.-Thomas-Knox-Vonleh,.380,.420,0,29%,35%,44.0%,+4%
1819,NYK,9,SmithJr.-Dotson-Hezonja-Knox-Jordan,.410,.420,+5,41%,36%,46.0%,-2%
1819,NYK,10,Burke-Ntilikina-Trier-Knox-Robinson,.450,.440,-6,29%,44%,44.0%,-6%
1819,NYK,11,Mudiay-Jenkins-Trier-Ellenson-Robinson,.490,.340,+10,33%,43%,41.0%,-4%
1819,NYK,12,SmithJr.-Dotson-Knox-Kornet-Robinson,.380,.390,-4,32%,41%,56.0%,-4%
1819,NYK,13,Mudiay-Trier-HardawayJr.-Vonleh-Kanter,.540,.400,0,41%,36%,47.5%,+8%
1819,NYK,14,SmithJr.-Dotson-Thomas-Knox-Vonleh,.380,.510,-1,29%,39%,47.0%,+12%
1819,NYK,15,Mudiay-Dotson-HardawayJr.-Knox-Vonleh,.390,.470,-3,31%,38%,44.0%,+3%
1819,NYK,16,Ntilikina-Trier-Dotson-Knox-Robinson,.520,.460,-3,35%,46%,46.5%,+8%
1819,NYK,17,Burke-Trier-Dotson-Hezonja-Kanter,.460,.410,+4,34%,29%,59.0%,+3%
1819,NYK,18,Mudiay-Dotson-Knox-Kornet-Robinson,.500,.480,+1,35%,52%,38.0%,-3%
1819,NYK,19,Ntilikina-Trier-Dotson-Hezonja-Robinson,.470,.390,+1,35%,39%,50.0%,+8%
1819,NYK,20,Burke-Trier-Hezonja-Thomas-Kanter,.490,.490,+1,43%,40%,65.5%,-8%
