Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0809,SAS,1,Parker-Mason-Finley-Bonner-Duncan,.555,.481,+5,28%,32%,49.5%,-2%
0809,SAS,2,Parker-Ginobili-Finley-Bonner-Duncan,.575,.571,-2,31%,28%,47.5%,+2%
0809,SAS,3,Parker-Mason-Finley-Bonner-Thomas,.554,.464,-11,25%,24%,50.5%,+6%
0809,SAS,4,Parker-Mason-Ginobili-Bonner-Duncan,.627,.557,+11,36%,32%,42%,+3%
0809,SAS,5,Parker-Mason-Finley-Thomas-Duncan,.555,.515,-4,29%,28%,56%,-4%
0809,SAS,6,Parker-Finley-Bowen-Bonner-Duncan,.469,.433,+3,28%,26%,50.5%,-1%
0809,SAS,7,Parker-Mason-Finley-Bowen-Duncan,.545,.524,-12,37%,32%,43%,+4%
0809,SAS,8,Parker-Ginobili-Bowen-Bonner-Duncan,.559,.458,+14,27%,35%,46%,+4%
0809,SAS,9,Parker-Finley-Bowen-Thomas-Duncan,.471,.549,+12,31%,18%,50.5%,+6%
0809,SAS,10,Parker-Ginobili-Finley-Bowen-Duncan,.469,.500,+6,42%,34%,46.5%,+2%
0809,SAS,11,Hill-Mason-Finley-Bonner-Duncan,.620,.442,+3,28%,30%,51.5%,0%
0809,SAS,12,Parker-Mason-Ginobili-Thomas-Duncan,.539,.352,+3,23%,44%,43.5%,-1%
0809,SAS,13,Hill-Mason-Finley-Duncan-Oberto,.461,.471,-8,17%,37%,45.5%,-3%
0809,SAS,14,Parker-Mason-Ginobili-Finley-Duncan,.602,.574,+18,34%,41%,47.5%,+3%
0809,SAS,15,Parker-Ginobili-Finley-Thomas-Duncan,.554,.471,-2,38%,29%,58.5%,+3%
0809,SAS,16,Mason-Finley-Bowen-Duncan-Oberto,.586,.558,-5,28%,30%,55%,-6%
0809,SAS,17,Hill-Mason-Bowen-Bonner-Thomas,.573,.435,-2,20%,30%,47.5%,+2%
0809,SAS,18,Parker-Mason-Finley-Duncan-Oberto,.500,.648,+2,20%,24%,47.5%,-5%
0809,SAS,19,Hill-Mason-Udoka-Duncan-Oberto,.443,.436,-1,26%,15%,52.5%,+4%
0809,SAS,20,Parker-Mason-Ginobili-Bowen-Duncan,.432,.619,+10,30%,29%,44.5%,-13%
