Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,CHI,1,Rose-Hinrich-Deng-Gibson-Noah,.473,.439,-16,38%,36%,51.5%,-4%
0910,CHI,2,Rose-Salmons-Deng-Gibson-Noah,.438,.449,-41,30%,41%,50.0%,-2%
0910,CHI,3,Rose-Hinrich-Deng-Gibson-Miller,.477,.444,+33,30%,34%,53.0%,+2%
0910,CHI,4,Rose-Salmons-Deng-Noah-Miller,.480,.450,+21,39%,44%,50.5%,-1%
0910,CHI,5,Rose-Hinrich-Salmons-Deng-Noah,.451,.377,+21,38%,31%,52.5%,-2%
0910,CHI,6,Rose-Hinrich-Deng-Noah-Miller,.463,.490,+31,42%,32%,56.0%,0%
0910,CHI,7,Rose-Salmons-Deng-Thomas-Noah,.435,.471,+16,29%,37%,51.0%,-1%
0910,CHI,8,Rose-Hinrich-Gibson-Johnson-Miller,.437,.367,-15,36%,31%,48.5%,-5%
0910,CHI,9,Rose-Hinrich-Deng-Thomas-Noah,.411,.408,0,36%,40%,54.0%,+2%
0910,CHI,10,Pargo-Hinrich-Gibson-Johnson-Miller,.495,.422,-22,34%,22%,47.0%,+9%
0910,CHI,11,Hinrich-Salmons-Deng-Gibson-Miller,.386,.400,+14,37%,35%,54.5%,+1%
0910,CHI,12,Rose-Salmons-Deng-Gibson-Miller,.436,.359,+1,31%,35%,52.5%,-1%
0910,CHI,13,Hinrich-Salmons-Johnson-Thomas-Miller,.463,.411,0,34%,26%,47.0%,-7%
0910,CHI,14,Rose-Salmons-Deng-Thomas-Miller,.432,.370,+15,34%,37%,48.0%,-2%
0910,CHI,15,Rose-Hinrich-Salmons-Deng-Miller,.455,.570,+21,44%,38%,49.5%,-3%
0910,CHI,16,Hinrich-Salmons-Deng-Thomas-Miller,.585,.432,+9,27%,35%,51.0%,+9%
0910,CHI,17,Hinrich-Salmons-Deng-Gibson-Noah,.516,.395,+9,36%,26%,56.0%,-10%
0910,CHI,18,Rose-Hinrich-Salmons-Gibson-Miller,.433,.468,-2,31%,37%,53.5%,+1%
0910,CHI,19,Hinrich-Salmons-Deng-Noah-Miller,.567,.413,-4,35%,38%,61.0%,-8%
0910,CHI,20,Rose-Hinrich-Deng-Warrick-Miller,.414,.569,+14,40%,31%,52.5%,+5%
