Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2021,LAL,1,Schroder-Caldwell-Pope-James-Davis-Gasol,.510,.470,+19,35%,36%,50.0%,+4%
2021,LAL,2,Schroder-Caldwell-Pope-Kuzma-Morris-Gasol,.450,.460,+6,31%,29%,48.5%,-10%
2021,LAL,3,Schroder-Caldwell-Pope-James-Kuzma-Gasol,.530,.460,-1,38%,39%,48.5%,-9%
2021,LAL,4,Schroder-Caldwell-Pope-Kuzma-Morris-Drummond,.500,.510,+5,31%,32%,53.0%,-5%
2021,LAL,5,Matthews-James-Kuzma-Morris-Harrell,.430,.510,+10,33%,31%,52.0%,-5%
2021,LAL,6,Horton-Tucker-Caruso-James-Kuzma-Harrell,.450,.420,+8,44%,33%,47.5%,+6%
2021,LAL,7,Horton-Tucker-Matthews-James-Kuzma-Harrell,.530,.440,+7,52%,27%,57.0%,0%
2021,LAL,8,Schroder-Caldwell-Pope-Kuzma-Davis-Drummond,.500,.490,-3,33%,38%,54.0%,-1%
2021,LAL,9,Schroder-Caldwell-Pope-Kuzma-Morris-Harrell,.390,.460,+16,24%,42%,60.0%,+1%
2021,LAL,10,Horton-Tucker-Caruso-Matthews-Kuzma-Harrell,.450,.420,+16,41%,29%,46.5%,+3%
2021,LAL,11,Horton-Tucker-Matthews-James-Morris-Harrell,.440,.420,+9,28%,26%,51.0%,-3%
2021,LAL,12,Caldwell-Pope-Matthews-James-Kuzma-Gasol,.440,.450,-9,25%,46%,51.5%,-6%
2021,LAL,13,Schroder-James-Kuzma-Davis-Gasol,.520,.400,-5,27%,33%,51.5%,-12%
2021,LAL,14,Schroder-Caldwell-Pope-James-Davis-Drummond,.510,.480,-5,49%,36%,53.5%,+4%
2021,LAL,15,Caruso-Caldwell-Pope-Kuzma-Davis-Drummond,.420,.490,0,22%,30%,44.5%,-6%
2021,LAL,16,Schroder-Caldwell-Pope-James-Morris-Jones,.510,.510,+11,35%,45%,51.5%,-9%
2021,LAL,17,Schroder-Matthews-Kuzma-Davis-Harrell,.440,.510,-8,28%,38%,53.0%,-9%
2021,LAL,18,Schroder-Horton-Tucker-Matthews-Kuzma-Harrell,.470,.400,-7,53%,38%,49.5%,-2%
2021,LAL,19,Caruso-James-Kuzma-Morris-Harrell,.450,.390,+18,30%,31%,52.5%,-5%
2021,LAL,20,Schroder-Caldwell-Pope-James-Morris-Gasol,.440,.440,+10,29%,41%,49.5%,-3%
