Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0809,SAC,1,Udrih-Martin-Salmons-Thompson-Miller,.583,.565,+3,35%,34%,47%,-4%
0809,SAC,2,Udrih-Salmons-Garcia-Miller-Hawes,.481,.552,-26,43%,40%,43.5%,-2%
0809,SAC,3,Udrih-Martin-Garcia-Thompson-Hawes,.502,.514,-7,38%,35%,51%,-2%
0809,SAC,4,Udrih-Martin-Salmons-Thompson-Hawes,.469,.546,-40,32%,40%,44.5%,-6%
0809,SAC,5,Udrih-Garcia-Nocioni-Thompson-Hawes,.505,.537,-14,32%,35%,51.5%,-4%
0809,SAC,6,Udrih-Martin-Salmons-Moore-Hawes,.545,.507,-21,41%,37%,46%,-2%
0809,SAC,7,Udrih-Salmons-Thompson-Moore-Miller,.534,.457,-8,35%,32%,57.5%,+3%
0809,SAC,8,Jackson-Martin-Garcia-Thompson-Hawes,.545,.587,+13,30%,41%,45%,-10%
0809,SAC,9,Udrih-Martin-Salmons-Moore-Miller,.545,.518,+4,35%,41%,44.5%,0%
0809,SAC,10,Udrih-Salmons-Thompson-Miller-Hawes,.574,.525,-19,38%,35%,41%,-3%
0809,SAC,11,Udrih-Jackson-Salmons-Miller-Hawes,.514,.491,-11,33%,24%,41.5%,+8%
0809,SAC,12,Udrih-Martin-Nocioni-Thompson-Hawes,.585,.572,+12,29%,40%,48.5%,+4%
0809,SAC,13,Udrih-Salmons-Garcia-Moore-Miller,.401,.510,-13,33%,39%,47%,+2%
0809,SAC,14,Jackson-Martin-Nocioni-Thompson-Hawes,.597,.505,0,34%,38%,52%,-2%
0809,SAC,15,Udrih-Martin-Salmons-Garcia-Miller,.444,.436,-10,28%,27%,41.5%,+1%
0809,SAC,16,Douby-Brown-Greene-Thompson-Hawes,.458,.487,-10,30%,34%,47%,-10%
0809,SAC,17,Udrih-Salmons-Greene-Thompson-Miller,.500,.587,-3,37%,30%,50%,0%
0809,SAC,18,Jackson-McCants-Garcia-Nocioni-Hawes,.492,.500,-3,32%,38%,48%,+13%
0809,SAC,19,Jackson-Brown-Greene-Thompson-Hawes,.490,.527,-4,34%,44%,44%,-8%
0809,SAC,20,Brown-Martin-Salmons-Thompson-Hawes,.431,.611,+6,40%,40%,46%,+13%
