Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,UTA,1,Williams-Bell-Kirilenko-Millsap-Jefferson,.472,.469,-1,33%,31%,47.0%,+1%
1011,UTA,2,Williams-Bell-Hayward-Millsap-Jefferson,.491,.468,-11,34%,25%,46.0%,+2%
1011,UTA,3,Williams-Bell-Miles-Millsap-Jefferson,.430,.467,-12,34%,35%,46.0%,+2%
1011,UTA,4,Williams-Miles-Kirilenko-Millsap-Jefferson,.500,.370,+16,34%,31%,56.5%,+3%
1011,UTA,5,Watson-Bell-Kirilenko-Millsap-Jefferson,.455,.443,+15,26%,36%,58.0%,+7%
1011,UTA,6,Harris-Bell-Kirilenko-Millsap-Jefferson,.563,.500,+5,43%,38%,43.0%,-5%
1011,UTA,7,Watson-Bell-Miles-Millsap-Jefferson,.407,.372,-11,23%,26%,52.0%,-5%
1011,UTA,8,Williams-Hayward-Kirilenko-Millsap-Jefferson,.482,.516,+11,34%,33%,47.5%,-2%
1011,UTA,9,Williams-Miles-Hayward-Millsap-Jefferson,.481,.500,-29,35%,36%,43.5%,+1%
1011,UTA,10,Watson-Williams-Miles-Millsap-Jefferson,.473,.474,-11,22%,26%,47.5%,+8%
1011,UTA,11,Williams-Bell-Miles-Kirilenko-Jefferson,.451,.483,-12,33%,31%,39.5%,+8%
1011,UTA,12,Watson-Miles-Hayward-Millsap-Jefferson,.512,.488,+15,27%,32%,53.5%,+4%
1011,UTA,13,Watson-Bell-Hayward-Millsap-Jefferson,.500,.616,-7,31%,23%,48.0%,-8%
1011,UTA,14,Harris-Miles-Hayward-Millsap-Jefferson,.493,.492,-21,24%,33%,49.5%,+1%
1011,UTA,15,Watson-Price-Miles-Elson-Fesenko,.475,.391,0,36%,20%,59.5%,+10%
1011,UTA,16,Williams-Price-Kirilenko-Millsap-Jefferson,.540,.500,+6,32%,27%,47.0%,+3%
1011,UTA,17,Watson-Price-Miles-Kirilenko-Elson,.377,.372,-10,21%,23%,52.0%,+3%
1011,UTA,18,Harris-Miles-Kirilenko-Favors-Jefferson,.581,.500,+5,47%,32%,51.0%,+8%
1011,UTA,19,Williams-Bell-Miles-Millsap-Elson,.490,.407,+4,22%,28%,40.0%,+10%
1011,UTA,20,Williams-Price-Miles-Millsap-Jefferson,.391,.405,-23,30%,22%,63.0%,+12%
