Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,DET,1,Stuckey-Hamilton-Prince-Maxiell-Wallace,.472,.507,+16,26%,34%,51.5%,-2%
1011,DET,2,Stuckey-McGrady-Prince-Wilcox-Monroe,.454,.480,+1,40%,38%,51.5%,+7%
1011,DET,3,Stuckey-Hamilton-Prince-Daye-Wallace,.419,.486,+1,30%,38%,49.0%,-3%
1011,DET,4,Bynum-Gordon-Daye-Villanueva-Wilcox,.489,.475,-36,34%,29%,44.0%,0%
1011,DET,5,Bynum-Gordon-McGrady-Villanueva-Monroe,.500,.497,-19,33%,36%,45.5%,+2%
1011,DET,6,Gordon-McGrady-Prince-Wallace-Monroe,.440,.439,+22,35%,37%,56.5%,-4%
1011,DET,7,Stuckey-McGrady-Prince-Wallace-Monroe,.418,.504,+14,38%,43%,53.0%,+3%
1011,DET,8,Stuckey-Gordon-Prince-Villanueva-Wallace,.497,.520,+7,30%,37%,52.5%,+6%
1011,DET,9,Gordon-McGrady-Prince-Wilcox-Monroe,.497,.563,+5,32%,37%,52.0%,-4%
1011,DET,10,Gordon-McGrady-Prince-Villanueva-Wallace,.488,.509,-11,27%,26%,45.5%,+3%
1011,DET,11,Stuckey-Hamilton-Prince-Wilcox-Monroe,.569,.525,+16,36%,38%,55.5%,-4%
1011,DET,12,Stuckey-Gordon-Prince-Villanueva-Monroe,.451,.496,-4,34%,36%,45.0%,-1%
1011,DET,13,Stuckey-Gordon-Daye-Villanueva-Maxiell,.564,.479,-3,37%,30%,52.0%,-6%
1011,DET,14,Hamilton-McGrady-Prince-Wilcox-Monroe,.520,.464,+7,41%,49%,54.5%,-7%
1011,DET,15,Bynum-Hamilton-Prince-Wilcox-Monroe,.474,.619,-8,39%,43%,56.0%,+2%
1011,DET,16,Stuckey-Hamilton-McGrady-Prince-Monroe,.441,.530,-16,32%,29%,52.5%,+11%
1011,DET,17,Gordon-McGrady-Prince-Daye-Monroe,.470,.489,+1,26%,35%,53.0%,+2%
1011,DET,18,Stuckey-Gordon-Daye-Wilcox-Monroe,.471,.557,+13,47%,41%,62.0%,-5%
1011,DET,19,Stuckey-Hamilton-Prince-Wallace-Monroe,.446,.550,+13,43%,40%,47.5%,-1%
1011,DET,20,Bynum-Gordon-Daye-Villanueva-Monroe,.434,.620,-16,36%,42%,54.0%,-5%
