Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,NOP,1,Rondo-Holiday-Moore-Davis-Cousins,.490,.480,+19,43%,30%,48.0%,-1%
1718,NOP,2,Rondo-Holiday-Moore-Mirotic-Davis,.500,.410,+19,39%,35%,49.5%,+1%
1718,NOP,3,Holiday-Moore-Cunningham-Davis-Cousins,.490,.440,+23,41%,30%,50.5%,0%
1718,NOP,4,Rondo-Holiday-Moore-Davis-Okafor,.490,.440,-22,41%,41%,48.5%,+2%
1718,NOP,5,Rondo-Holiday-Moore-Cunningham-Davis,.450,.410,-6,38%,41%,44.5%,+1%
1718,NOP,6,Rondo-Holiday-Moore-Cunningham-Cousins,.460,.480,+11,46%,39%,44.5%,-5%
1718,NOP,7,Nelson-Holiday-Moore-Davis-Cousins,.420,.410,+7,39%,32%,46.0%,-1%
1718,NOP,8,Holiday-Clark-Moore-Davis-Cousins,.570,.400,+12,40%,31%,50.0%,-2%
1718,NOP,9,Holiday-Clark-Miller-Mirotic-Davis,.520,.460,-14,38%,41%,47.0%,-3%
1718,NOP,10,Nelson-Clark-Miller-Cunningham-Cousins,.540,.370,-8,25%,31%,51.0%,-6%
1718,NOP,11,Holiday-Clark-Moore-Miller-Davis,.490,.420,+5,42%,37%,45.0%,-2%
1718,NOP,12,Holiday-Moore-Miller-Davis-Cousins,.530,.360,+11,45%,27%,57.0%,+6%
1718,NOP,13,Rondo-Holiday-Moore-Miller-Cousins,.580,.540,-12,39%,41%,51.0%,-13%
1718,NOP,14,Holiday-Moore-Miller-Mirotic-Davis,.460,.440,0,46%,40%,44.0%,+10%
1718,NOP,15,Rondo-Holiday-Moore-Miller-Davis,.520,.450,+4,39%,30%,48.5%,+3%
1718,NOP,16,Holiday-Clark-Miller-Cunningham-Cousins,.560,.370,+2,44%,27%,40.5%,+4%
1718,NOP,17,Holiday-Clark-Moore-Mirotic-Davis,.510,.350,+19,42%,40%,48.0%,+11%
1718,NOP,18,Nelson-Holiday-Miller-Cunningham-Davis,.620,.430,-2,34%,26%,42.5%,+2%
1718,NOP,19,Rondo-Clark-Miller-Mirotic-Diallo,.420,.480,-3,26%,35%,48.0%,-6%
1718,NOP,20,Holiday-Clark-Miller-Cunningham-Davis,.450,.460,+4,35%,30%,47.5%,+4%
