Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1314,CLE,1,Irving-Jack-Deng-Thompson-Hawes,.457,.453,+36,32%,27%,52.5%,-2%
1314,CLE,2,Irving-Miles-Deng-Thompson-Varejao,.465,.488,+16,27%,25%,54.5%,+4%
1314,CLE,3,Irving-Jack-Waiters-Thompson-Varejao,.440,.432,+13,34%,26%,51.5%,+3%
1314,CLE,4,Irving-Gee-Miles-Thompson-Bynum,.450,.452,-16,32%,34%,50.0%,0%
1314,CLE,5,Irving-Jack-Deng-Thompson-Zeller,.459,.413,-2,30%,32%,47.5%,-1%
1314,CLE,6,Irving-Waiters-Clark-Thompson-Varejao,.437,.455,+13,28%,30%,56.5%,+2%
1314,CLE,7,Jack-Waiters-Deng-Thompson-Hawes,.505,.547,+3,34%,22%,51.0%,-1%
1314,CLE,8,Irving-Waiters-Deng-Thompson-Hawes,.453,.466,-1,31%,33%,44.0%,+3%
1314,CLE,9,Jack-Waiters-Dellavedova-Varejao-Zeller,.578,.365,-15,33%,23%,58.5%,+2%
1314,CLE,10,Irving-Jack-Deng-Thompson-Varejao,.424,.509,+18,25%,31%,52.5%,+4%
1314,CLE,11,Irving-Miles-Clark-Thompson-Varejao,.450,.427,+2,25%,27%,54.0%,0%
1314,CLE,12,Irving-Waiters-Gee-Thompson-Varejao,.470,.483,-2,32%,40%,55.0%,-6%
1314,CLE,13,Irving-Waiters-Deng-Thompson-Varejao,.382,.431,+21,25%,31%,50.0%,+1%
1314,CLE,14,Irving-Waiters-Miles-Thompson-Varejao,.500,.456,+8,24%,28%,57.0%,+6%
1314,CLE,15,Irving-Jack-Miles-Thompson-Varejao,.410,.478,-4,23%,21%,55.5%,-2%
1314,CLE,16,Jack-Waiters-Gee-Thompson-Hawes,.420,.537,-10,38%,37%,40.0%,-12%
1314,CLE,17,Irving-Waiters-Gee-Thompson-Hawes,.479,.467,+6,36%,29%,50.0%,+4%
1314,CLE,18,Jack-Gee-Miles-Bennett-Bynum,.389,.470,-3,26%,30%,54.0%,+3%
1314,CLE,19,Jack-Waiters-Dellavedova-Thompson-Varejao,.440,.466,+10,31%,24%,66.5%,+5%
1314,CLE,20,Irving-Waiters-Deng-Thompson-Zeller,.500,.508,-2,24%,32%,57.0%,0%
