Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,BOS,1,Rondo-Allen-Pierce-Garnett-Davis,.502,.420,+9,31%,31%,48.5%,+5%
1011,BOS,2,Rondo-Allen-Pierce-Garnett-Krstic,.489,.443,+57,35%,31%,47.0%,+4%
1011,BOS,3,Rondo-Allen-Pierce-Garnett-S.O'Neal,.582,.435,-23,42%,27%,52.5%,-2%
1011,BOS,4,Rondo-Allen-Pierce-Garnett-Perkins,.504,.435,+13,30%,34%,51.5%,0%
1011,BOS,5,Rondo-Allen-Pierce-Davis-S.O'Neal,.556,.469,-17,29%,31%,46.0%,+3%
1011,BOS,6,Rondo-Allen-Pierce-Garnett-J.O'Neal,.461,.406,+8,28%,37%,48.0%,-2%
1011,BOS,7,Robinson-Allen-Pierce-Garnett-Davis,.477,.385,-7,28%,25%,50.0%,+4%
1011,BOS,8,Robinson-Allen-Pierce-Garnett-S.O'Neal,.515,.376,+9,35%,24%,49.5%,-3%
1011,BOS,9,Rondo-Allen-Pierce-Garnett-Erden,.555,.448,-22,36%,35%,48.0%,-3%
1011,BOS,10,Robinson-Allen-Daniels-Davis-Erden,.518,.530,-24,33%,27%,45.0%,-2%
1011,BOS,11,Robinson-Wafer-Daniels-Davis-Erden,.465,.474,-7,41%,27%,48.5%,+5%
1011,BOS,12,Rondo-Allen-Pierce-Green-Garnett,.483,.443,-3,29%,28%,48.0%,+2%
1011,BOS,13,Rondo-Allen-Daniels-Garnett-Davis,.426,.434,+3,26%,23%,49.5%,+10%
1011,BOS,14,West-Allen-Green-Davis-Krstic,.438,.489,-2,29%,26%,55.0%,-1%
1011,BOS,15,Robinson-Daniels-Pierce-Davis-Erden,.366,.314,-6,17%,33%,34.0%,+4%
1011,BOS,16,Robinson-Wafer-Daniels-Harangody-Erden,.377,.514,-28,28%,38%,45.0%,+5%
1011,BOS,17,Rondo-Allen-Daniels-Davis-Erden,.500,.432,+8,42%,32%,43.5%,+4%
1011,BOS,18,West-Allen-Pierce-Garnett-Davis,.378,.412,-6,24%,38%,44.5%,+15%
1011,BOS,19,Robinson-Allen-Pierce-Davis-S.O'Neal,.486,.462,-9,49%,33%,55.0%,-15%
1011,BOS,20,Rondo-West-Green-Davis-Krstic,.303,.472,+14,24%,42%,54.0%,-6%
