Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,ORL,1,Payton-Fournier-Simmons-Gordon-Biyombo,.440,.480,+6,44%,40%,49.5%,-4%
1718,ORL,2,Payton-Fournier-Simmons-Gordon-Vucevic,.480,.540,-6,34%,46%,46.5%,+2%
1718,ORL,3,Augustin-Fournier-Simmons-Gordon-Vucevic,.490,.480,+13,34%,39%,46.5%,-2%
1718,ORL,4,Payton-Fournier-Ross-Gordon-Vucevic,.510,.490,0,35%,38%,46.0%,+2%
1718,ORL,5,Payton-Fournier-Hezonja-Simmons-Biyombo,.470,.500,-3,40%,32%,42.5%,+1%
1718,ORL,6,Augustin-Hezonja-Iwundu-Gordon-Vucevic,.410,.430,-2,39%,38%,47.0%,+2%
1718,ORL,7,Augustin-Hezonja-Simmons-Isaac-Vucevic,.450,.480,-5,39%,36%,40.0%,-7%
1718,ORL,8,Augustin-Fournier-Hezonja-Simmons-Biyombo,.460,.530,+8,36%,39%,49.5%,-2%
1718,ORL,9,Augustin-Fournier-Ross-Gordon-Vucevic,.510,.450,-4,41%,36%,47.0%,+7%
1718,ORL,10,Mack-Fournier-Ross-Gordon-Vucevic,.440,.520,-12,39%,42%,39.5%,+2%
1718,ORL,11,Payton-Fournier-Hezonja-Gordon-Biyombo,.490,.480,-7,33%,36%,56.0%,-13%
1718,ORL,12,Augustin-Afflalo-Simmons-Speights-Biyombo,.330,.330,-6,32%,32%,48.5%,-22%
1718,ORL,13,Payton-Hezonja-Simmons-Iwundu-Vucevic,.400,.450,-3,37%,39%,49.5%,+1%
1718,ORL,14,Fournier-Ross-Simmons-Gordon-Vucevic,.450,.490,-7,28%,43%,43.0%,+1%
1718,ORL,15,Mack-Purvis-Artis-Hezonja-Birch,.510,.400,+4,32%,52%,54.5%,+3%
1718,ORL,16,Mack-Fournier-Simmons-Gordon-Vucevic,.620,.400,+23,43%,33%,50.0%,+7%
1718,ORL,17,Augustin-Mack-Hezonja-Iwundu-Birch,.420,.420,-2,42%,44%,51.0%,-3%
1718,ORL,18,Mack-Afflalo-Hezonja-Speights-Biyombo,.530,.360,-5,28%,27%,49.0%,+2%
1718,ORL,19,Augustin-Mack-Hezonja-Gordon-Vucevic,.450,.380,+5,34%,34%,54.0%,0%
1718,ORL,20,Augustin-Afflalo-Hezonja-Iwundu-Speights,.470,.560,-2,41%,31%,45.5%,+9%
