Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0809,HOU,1,Brooks-Battier-Artest-Scola-Yao,.537,.469,+30,37%,30%,49%,-2%
0809,HOU,2,Alston-McGrady-Artest-Scola-Yao,.490,.482,+53,44%,31%,48.5%,+5%
0809,HOU,3,Alston-McGrady-Battier-Scola-Yao,.463,.460,+13,39%,32%,48%,-6%
0809,HOU,4,Alston-Battier-Artest-Scola-Yao,.502,.455,+30,49%,32%,56.5%,-4%
0809,HOU,5,Alston-Wafer-Battier-Scola-Yao,.593,.459,+1,41%,35%,50.5%,-9%
0809,HOU,6,Brooks-McGrady-Battier-Scola-Yao,.597,.446,+4,38%,34%,53.5%,+4%
0809,HOU,7,Alston-McGrady-Battier-Artest-Scola,.464,.591,-6,28%,42%,49.5%,-3%
0809,HOU,8,Brooks-Battier-Artest-Scola-Mutombo,.454,.400,+10,39%,30%,53.5%,-2%
0809,HOU,9,Lowry-Wafer-Artest-Landry-Scola,.506,.437,+13,36%,41%,54.5%,+4%
0809,HOU,10,Brooks-Barry-Artest-Landry-Yao,.472,.429,-3,35%,36%,57.5%,-6%
0809,HOU,11,Brooks-Barry-Artest-Landry-Hayes,.464,.485,+7,24%,38%,54.5%,+3%
0809,HOU,12,Brooks-Barry-Wafer-Landry-Hayes,.455,.487,+6,42%,34%,53%,+2%
0809,HOU,13,Alston-McGrady-Artest-Landry-Yao,.500,.331,+6,38%,34%,53.5%,-10%
0809,HOU,14,Alston-Wafer-McGrady-Scola-Yao,.517,.568,+10,41%,47%,42%,-5%
0809,HOU,15,Lowry-Wafer-Artest-Landry-Yao,.574,.338,-1,32%,26%,57.5%,0%
0809,HOU,16,Alston-McGrady-Artest-Landry-Scola,.424,.608,-2,28%,28%,57%,-1%
0809,HOU,17,Brooks-McGrady-Artest-Scola-Yao,.549,.500,+2,30%,30%,48%,+3%
0809,HOU,18,Brooks-Battier-Artest-Landry-Yao,.648,.547,+3,41%,28%,65.5%,-3%
0809,HOU,19,Brooks-McGrady-Artest-Landry-Yao,.492,.547,-7,36%,30%,56%,-15%
0809,HOU,20,Lowry-Battier-Artest-Scola-Yao,.402,.380,0,33%,32%,46.5%,-3%
