Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0708,NOH,1,Paul-Peterson-Stojakovic-West-Chandler,.533,.515,+115,32%,34%,102%,+3%
0708,NOH,2,Paul-Pargo-Stojakovic-West-Chandler,.527,.490,+7,31%,32%,102%,+6%
0708,NOH,3,Paul-Jackson-Stojakovic-West-Chandler,.511,.503,+23,32%,35%,104%,+3%
0708,NOH,4,Paul-Peterson-Butler-West-Chandler,.494,.476,-16,32%,31%,108%,0%
0708,NOH,5,Paul-Wells-Stojakovic-West-Chandler,.483,.563,+8,32%,37%,92%,+2%
0708,NOH,6,Paul-Peterson-Stojakovic-West-Armstrong,.493,.616,-14,27%,42%,106%,-1%
0708,NOH,7,Paul-Butler-Stojakovic-West-Chandler,.574,.457,+11,33%,39%,95%,+5%
0708,NOH,8,Paul-Peterson-Bowen-Stojakovic-Chandler,.521,.568,-8,36%,29%,101%,-2%
0708,NOH,9,Paul-Jackson-Butler-West-Chandler,.452,.474,+8,31%,37%,104%,-4%
0708,NOH,10,Paul-Pargo-Butler-West-Chandler,.390,.527,+6,31%,45%,119%,+3%
0708,NOH,11,Jackson-Pargo-Butler-Bowen-Armstrong,.418,.557,-11,18%,30%,99%,+1%
0708,NOH,12,Paul-Pargo-Wright-Stojakovic-Chandler,.539,.571,+29,47%,33%,110%,+4%
0708,NOH,13,Jackson-Pargo-Butler-Wright-Armstrong,.500,.507,-1,27%,41%,89%,+2%
0708,NOH,14,Pargo-Peterson-Stojakovic-West-Chandler,.536,.485,-10,27%,37%,98%,+4%
0708,NOH,15,Paul-Pargo-Peterson-Stojakovic-Chandler,.610,.598,-7,21%,39%,103%,+1%
0708,NOH,16,Paul-Pargo-Wells-Stojakovic-Chandler,.566,.500,-1,33%,25%,92%,+10%
0708,NOH,17,Paul-Jackson-Butler-West-Armstrong,.492,.481,+2,35%,36%,92%,+14%
0708,NOH,18,Paul-Jackson-Stojakovic-West-Ely,.661,.575,+6,31%,28%,103%,+5%
0708,NOH,19,Paul-Peterson-Stojakovic-West-Ely,.527,.509,-5,39%,42%,91%,+10%
0708,NOH,20,Jackson-Pargo-Bowen-Chandler-Ely,.654,.538,-3,46%,30%,87%,-1%
