Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0708,BOS,1,Rondo-R.Allen-Pierce-Garnett-Perkins,.548,.445,+18,35%,30%,103%,+2%
0708,BOS,2,Rondo-T.Allen-Pierce-Garnett-Perkins,.565,.442,+8,38%,27%,98%,+4%
0708,BOS,3,Rondo-R.Allen-Pierce-Posey-Garnett,.496,.482,-8,39%,29%,105%,0%
0708,BOS,4,House-R.Allen-Pierce-Garnett-Perkins,.512,.468,-10,35%,29%,95%,+4%
0708,BOS,5,House-T.Allen-Posey-Powe-Davis,.485,.469,-7,38%,34%,100%,-3%
0708,BOS,6,House-R.Allen-Pierce-Posey-Garnett,.517,.485,-16,22%,31%,88%,-4%
0708,BOS,7,Rondo-R.Allen-Pierce-Garnett-Davis,.483,.504,+9,34%,29%,108%,0%
0708,BOS,8,Rondo-R.Allen-Pierce-Posey-Powe,.525,.449,+13,44%,26%,105%,+4%
0708,BOS,9,House-T.Allen-Pierce-Posey-Davis,.451,.487,+20,40%,25%,108%,+3%
0708,BOS,10,House-T.Allen-R.Allen-Posey-Davis,.631,.411,-2,36%,29%,95%,+3%
0708,BOS,11,House-T.Allen-R.Allen-Posey-Powe,.561,.511,0,29%,17%,91%,+8%
0708,BOS,12,Rondo-R.Allen-Pierce-Scalabrine-Perkins,.570,.400,-12,42%,36%,86%,+1%
0708,BOS,13,T.Allen-R.Allen-Pierce-Garnett-Perkins,.524,.381,+10,40%,27%,104%,+7%
0708,BOS,14,Rondo-R.Allen-Pierce-Posey-Perkins,.500,.531,-11,44%,25%,85%,-6%
0708,BOS,15,House-T.Allen-Pierce-Posey-Pollard,.619,.398,+3,34%,28%,96%,+6%
0708,BOS,16,Rondo-Pierce-Posey-Garnett-Perkins,.564,.474,-3,33%,32%,122%,-7%
0708,BOS,17,House-T.Allen-Pierce-Posey-Garnett,.500,.440,+10,23%,26%,103%,+16%
0708,BOS,18,Rondo-R.Allen-Pierce-Posey-Davis,.602,.578,+7,41%,27%,114%,0%
0708,BOS,19,Cassell-T.Allen-Posey-Brown-Davis,.490,.393,-3,18%,21%,88%,+7%
0708,BOS,20,House-T.Allen-Pierce-Posey-Powe,.389,.561,+8,31%,35%,99%,+1%
