Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1920,BOS,1,Walker-Brown-Tatum-Hayward-Theis,.500,.460,-26,34%,41%,50.0%,+1%
1920,BOS,2,Smart-Brown-Tatum-Hayward-Theis,.440,.430,+12,33%,33%,51.0%,-1%
1920,BOS,3,Walker-Smart-Tatum-Hayward-Theis,.460,.420,-25,30%,29%,51.5%,+4%
1920,BOS,4,Walker-Smart-Brown-Tatum-Theis,.430,.420,-9,38%,29%,48.5%,+3%
1920,BOS,5,Walker-Smart-Brown-Hayward-Theis,.480,.480,+14,33%,34%,44.0%,0%
1920,BOS,6,Walker-Brown-Tatum-Ojeleye-Theis,.510,.450,-3,32%,34%,52.5%,+1%
1920,BOS,7,Walker-Smart-Brown-Tatum-Kanter,.540,.460,-12,45%,36%,59.5%,-3%
1920,BOS,8,Wanamaker-Smart-Tatum-Ojeleye-Kanter,.460,.460,+16,37%,33%,58.5%,-1%
1920,BOS,9,Walker-Brown-Tatum-Hayward-Kanter,.590,.530,+4,32%,31%,50.5%,0%
1920,BOS,10,Smart-Brown-Tatum-Hayward-Kanter,.440,.470,+7,43%,32%,49.0%,-2%
1920,BOS,11,Walker-Smart-Hayward-G.Williams-Theis,.460,.520,-1,34%,39%,48.5%,+10%
1920,BOS,12,Wanamaker-Smart-Brown-Tatum-Kanter,.420,.550,+2,44%,29%,63.5%,-5%
1920,BOS,13,Edwards-Wanamaker-Tatum-Ojeleye-Kanter,.460,.410,+5,25%,38%,49.0%,+3%
1920,BOS,14,Walker-Smart-Tatum-Ojeleye-Theis,.450,.440,+6,32%,25%,54.5%,+10%
1920,BOS,15,Wanamaker-Smart-Brown-Tatum-Theis,.440,.510,+15,44%,39%,56.0%,+11%
1920,BOS,16,Wanamaker-Brown-Tatum-G.Williams-Kanter,.530,.440,+2,38%,38%,43.5%,+5%
1920,BOS,17,Walker-Smart-Brown-Tatum-R.WilliamsIII,.490,.480,0,36%,35%,52.5%,-5%
1920,BOS,18,Smart-Brown-Hayward-Ojeleye-Theis,.510,.450,-1,39%,39%,52.5%,+5%
1920,BOS,19,Wanamaker-Smart-Tatum-G.Williams-Theis,.290,.700,-11,23%,37%,48.5%,+8%
1920,BOS,20,Smart-Brown-Tatum-Hayward-G.Williams,.470,.220,-3,37%,38%,62.0%,-8%
