Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,PHO,1,Ulis-Booker-Warren-Chriss-Chandler,.520,.470,-10,29%,37%,56.5%,-6%
1718,PHO,2,James-Booker-Warren-Chriss-Chandler,.450,.440,-10,37%,34%,53.0%,-1%
1718,PHO,3,Ulis-Booker-Warren-Bender-Chandler,.440,.490,+1,33%,32%,45.0%,-3%
1718,PHO,4,Ulis-Jackson-Warren-Chriss-Chandler,.340,.430,-8,23%,30%,45.5%,-5%
1718,PHO,5,Ulis-Booker-Warren-Chriss-Monroe,.470,.530,-3,41%,42%,51.5%,-7%
1718,PHO,6,Payton-Booker-Warren-Bender-Len,.500,.500,+3,35%,41%,54.5%,-6%
1718,PHO,7,Ulis-Daniels-Jackson-Bender-Len,.410,.490,-7,31%,32%,45.5%,+4%
1718,PHO,8,Ulis-Daniels-Jackson-Chriss-Bender,.470,.460,-10,35%,41%,43.0%,-2%
1718,PHO,9,Canaan-Daniels-House-Bender-Len,.490,.410,+9,40%,26%,51.0%,-2%
1718,PHO,10,Canaan-Daniels-Warren-Bender-Len,.420,.460,-1,28%,39%,45.0%,-2%
1718,PHO,11,Ulis-Booker-Jackson-Bender-Chandler,.430,.490,+13,32%,19%,56.5%,-8%
1718,PHO,12,Ulis-Jackson-Warren-Chriss-Monroe,.480,.550,+7,41%,45%,46.0%,+4%
1718,PHO,13,Ulis-Booker-Warren-Chriss-Len,.530,.370,+12,26%,35%,58.5%,-2%
1718,PHO,14,James-Booker-Warren-Chriss-Len,.470,.460,0,28%,43%,40.5%,-6%
1718,PHO,15,James-Daniels-Jackson-Bender-Len,.400,.440,-7,31%,30%,56.0%,-10%
1718,PHO,16,Payton-Daniels-Jackson-Chriss-Bender,.360,.550,-3,26%,49%,51.5%,-2%
1718,PHO,17,James-Daniels-Warren-Bender-Len,.440,.460,-6,32%,36%,51.5%,0%
1718,PHO,18,Ulis-Booker-Warren-Bender-Monroe,.480,.520,-17,43%,42%,53.5%,-9%
1718,PHO,19,Ulis-Booker-Jackson-Bender-Len,.410,.480,-3,30%,40%,43.0%,-3%
1718,PHO,20,Ulis-Jackson-Warren-Bender-Chandler,.380,.470,+7,39%,47%,50.0%,+2%
