Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1314,OKC,1,Jackson-Sefolosha-Durant-Ibaka-Perkins,.483,.429,+18,28%,34%,50.0%,-2%
1314,OKC,2,Westbrook-Sefolosha-Durant-Ibaka-Perkins,.455,.454,+16,35%,33%,49.0%,-1%
1314,OKC,3,Jackson-Fisher-Lamb-Collison-Adams,.388,.413,-13,28%,24%,52.5%,+3%
1314,OKC,4,Westbrook-Sefolosha-Durant-Ibaka-Adams,.479,.500,+6,32%,31%,48.5%,-3%
1314,OKC,5,Fisher-Lamb-Jones-Collison-Adams,.455,.503,-9,30%,27%,52.0%,-1%
1314,OKC,6,Westbrook-Jackson-Fisher-Durant-Ibaka,.475,.459,-10,25%,30%,51.0%,+4%
1314,OKC,7,Fisher-Lamb-Durant-Collison-Adams,.485,.460,+28,33%,27%,56.5%,0%
1314,OKC,8,Westbrook-Durant-Jones-Ibaka-Adams,.545,.456,+7,27%,35%,59.0%,0%
1314,OKC,9,Westbrook-Roberson-Durant-Ibaka-Perkins,.547,.393,-8,27%,36%,41.0%,-1%
1314,OKC,10,Westbrook-Roberson-Durant-Ibaka-Adams,.476,.342,+17,30%,34%,55.0%,-3%
1314,OKC,11,Jackson-Lamb-Durant-Ibaka-Collison,.442,.360,-10,20%,23%,55.5%,-1%
1314,OKC,12,Jackson-Fisher-Butler-Durant-Ibaka,.430,.427,-12,22%,29%,44.5%,+2%
1314,OKC,13,Jackson-Fisher-Lamb-Durant-Collison,.490,.384,+7,26%,19%,53.5%,+11%
1314,OKC,14,Jackson-Fisher-Butler-Durant-Collison,.462,.447,-3,27%,25%,48.5%,+8%
1314,OKC,15,Westbrook-Jackson-Sefolosha-Durant-Ibaka,.540,.370,+15,34%,35%,51.5%,+6%
1314,OKC,16,Jackson-Lamb-Durant-Collison-Adams,.538,.375,+2,38%,25%,60.5%,-1%
1314,OKC,17,Jackson-Lamb-Sefolosha-Durant-Ibaka,.500,.512,-11,28%,38%,53.5%,+3%
1314,OKC,18,Jackson-Roberson-Durant-Ibaka-Adams,.471,.464,-9,26%,42%,54.0%,-6%
1314,OKC,19,Jackson-Fisher-Lamb-Jones-Collison,.526,.416,+5,27%,27%,42.0%,+8%
1314,OKC,20,Westbrook-Jackson-Butler-Durant-Ibaka,.500,.474,+2,38%,29%,41.0%,-3%
