Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,NOP,1,Holiday-Hield-Hill-Cunningham-Davis,.460,.440,-3,28%,24%,46.5%,+4%
1617,NOP,2,Holiday-Hield-Hill-Jones-Davis,.490,.410,-6,29%,28%,44.5%,+2%
1617,NOP,3,Frazier-Moore-Hill-Davis-Asik,.470,.440,+28,26%,25%,46.5%,+1%
1617,NOP,4,Holiday-Moore-Hill-Cunningham-Davis,.490,.450,+5,28%,27%,44.0%,+8%
1617,NOP,5,Frazier-Holiday-Hill-Davis-Cousins,.450,.480,+10,28%,27%,48.5%,+3%
1617,NOP,6,Holiday-Thompson-Hill-Davis-Cousins,.380,.400,+10,21%,27%,52.5%,+5%
1617,NOP,7,Holiday-Hield-Hill-Davis-Ajinca,.480,.460,+11,24%,23%,50.0%,-1%
1617,NOP,8,Holiday-Moore-Hill-Davis-Cousins,.470,.420,+21,35%,31%,55.0%,-2%
1617,NOP,9,Frazier-Moore-Crawford-Cunningham-Cousins,.570,.540,+5,27%,25%,51.5%,+3%
1617,NOP,10,Frazier-Moore-Hill-Cunningham-Davis,.530,.470,+10,23%,24%,50.0%,+5%
1617,NOP,11,Frazier-Moore-Cunningham-Davis-Asik,.500,.400,-11,22%,20%,46.5%,+5%
1617,NOP,12,Galloway-Moore-Evans-Jones-Cunningham,.410,.440,+15,34%,44%,44.0%,+1%
1617,NOP,13,Holiday-Crawford-Hill-Davis-Cousins,.480,.420,+12,27%,23%,48.0%,+1%
1617,NOP,14,Frazier-Holiday-Hill-Cunningham-Davis,.480,.430,+2,33%,26%,46.5%,-1%
1617,NOP,15,Frazier-Holiday-Hill-Cunningham-Ajinca,.440,.440,+4,24%,15%,42.5%,-1%
1617,NOP,16,Galloway-Moore-Evans-Hill-Jones,.390,.500,-4,24%,21%,40.0%,+8%
1617,NOP,17,Frazier-Moore-Hill-Jones-Davis,.610,.470,+6,27%,29%,38.5%,-2%
1617,NOP,18,Holiday-Moore-Hill-Jones-Davis,.500,.480,-5,37%,33%,43.5%,-2%
1617,NOP,19,Holiday-Crawford-Hill-Cunningham-Davis,.510,.430,-1,21%,23%,47.5%,+8%
1617,NOP,20,Frazier-Hield-Hill-Davis-Asik,.340,.520,+1,31%,35%,59.5%,+1%
