Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1112,LAC,1,Paul-Foye-Butler-Griffin-Jordan,.479,.447,-9,28%,31%,50.0%,+2%
1112,LAC,2,Paul-Billups-Butler-Griffin-Jordan,.490,.416,-3,29%,32%,50.0%,+2%
1112,LAC,3,Paul-Williams-Butler-Griffin-Jordan,.497,.469,-6,29%,25%,54.5%,0%
1112,LAC,4,Paul-Williams-Butler-Martin-Griffin,.418,.402,-11,30%,34%,51.0%,+1%
1112,LAC,5,Billups-Foye-Butler-Griffin-Jordan,.455,.374,+13,33%,21%,51.5%,+1%
1112,LAC,6,Paul-Foye-Butler-Martin-Griffin,.495,.449,-4,26%,29%,48.5%,+2%
1112,LAC,7,Paul-Young-Butler-Griffin-Jordan,.495,.494,-12,35%,34%,59.0%,+6%
1112,LAC,8,Bledsoe-Williams-Simmons-Evans-Martin,.404,.402,-13,17%,23%,53.5%,0%
1112,LAC,9,Bledsoe-Young-Simmons-Evans-Martin,.460,.500,+7,30%,27%,43.5%,0%
1112,LAC,10,Paul-Williams-Simmons-Evans-Martin,.404,.500,-7,25%,34%,59.0%,+5%
1112,LAC,11,Williams-Foye-Butler-Griffin-Jordan,.241,.474,+2,20%,32%,46.0%,-2%
1112,LAC,12,Paul-Williams-Simmons-Martin-Griffin,.478,.360,-1,24%,28%,42.5%,+5%
1112,LAC,13,Paul-Williams-Foye-Martin-Griffin,.400,.439,-1,22%,37%,46.0%,+5%
1112,LAC,14,Paul-Billups-Williams-Griffin-Jordan,.455,.511,-3,27%,40%,56.0%,+2%
1112,LAC,15,Paul-Williams-Foye-Evans-Martin,.386,.364,-18,27%,15%,54.5%,-3%
1112,LAC,16,Paul-Foye-Young-Griffin-Jordan,.391,.455,+15,26%,29%,45.5%,+1%
1112,LAC,17,Paul-Foye-Young-Martin-Griffin,.482,.426,-1,34%,32%,47.5%,+11%
1112,LAC,18,Paul-Williams-Butler-Evans-Griffin,.426,.512,-6,30%,33%,50.0%,-9%
1112,LAC,19,Paul-Young-Simmons-Martin-Griffin,.491,.350,-10,27%,25%,52.5%,+16%
1112,LAC,20,Paul-Williams-Foye-Griffin-Jordan,.578,.465,-10,31%,33%,46.0%,+9%
