Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,CHA,1,Rozier-Ball-Bridges-Hayward-Plumlee,.450,.460,-40,35%,32%,48.5%,+2%
2122,CHA,2,Rozier-Ball-Bridges-Washington-Plumlee,.520,.470,-9,36%,35%,47.5%,+1%
2122,CHA,3,Rozier-Ball-Cody.Martin-Bridges-Plumlee,.520,.480,-2,36%,33%,51.5%,+1%
2122,CHA,4,Rozier-Ball-OubreJr.-Bridges-Plumlee,.440,.510,-1,35%,37%,47.5%,+5%
2122,CHA,5,Rozier-Ball-Cody.Martin-Bridges-Washington,.500,.500,+3,42%,32%,45.5%,+6%
2122,CHA,6,Rozier-Ball-Bridges-Hayward-Washington,.430,.520,-4,29%,40%,47.5%,-1%
2122,CHA,7,Ball-OubreJr.-Bridges-Hayward-Plumlee,.390,.420,+16,34%,34%,47.0%,+3%
2122,CHA,8,Rozier-Ball-OubreJr.-Bridges-Washington,.430,.510,-1,38%,36%,53.0%,+9%
2122,CHA,9,Rozier-OubreJr.-Cody.Martin-Bridges-Harrell,.500,.500,-3,37%,39%,53.0%,-5%
2122,CHA,10,Rozier-Cody.Martin-Bridges-Hayward-Plumlee,.550,.480,+3,29%,29%,50.5%,+3%
2122,CHA,11,Rozier-Ball-Cody.Martin-Bridges-Hayward,.460,.530,-3,38%,37%,46.5%,+10%
2122,CHA,12,Rozier-OubreJr.-Cody.Martin-Bridges-Washington,.520,.440,+7,32%,24%,48.5%,-4%
2122,CHA,13,Ball-OubreJr.-Cody.Martin-Bridges-McDaniels,.600,.510,-26,43%,28%,38.5%,+5%
2122,CHA,14,Rozier-OubreJr.-Cody.Martin-Bridges-Plumlee,.460,.410,-2,32%,34%,45.0%,+3%
2122,CHA,15,Ball-Cody.Martin-Bridges-Hayward-Plumlee,.540,.510,-4,35%,26%,48.0%,-3%
2122,CHA,16,Ball-OubreJr.-Cody.Martin-Bridges-Washington,.590,.460,-8,45%,29%,45.5%,-1%
2122,CHA,17,Ball-OubreJr.-Cody.Martin-Washington-Harrell,.460,.590,+1,44%,32%,54.5%,-1%
2122,CHA,18,Smith-OubreJr.-Cody.Martin-Hayward-Washington,.510,.500,+6,44%,41%,48.5%,+2%
2122,CHA,19,OubreJr.-Cody.Martin-Bridges-Hayward-Washington,.460,.470,-11,43%,26%,47.5%,+17%
2122,CHA,20,OubreJr.-Cody.Martin-Bridges-Hayward-Richards,.460,.560,-2,42%,28%,61.5%,-4%
