Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2021,SAS,1,Murray-White-Johnson-DeRozan-Poeltl,.510,.480,+13,30%,34%,50.5%,+1%
2021,SAS,2,Murray-WalkerIV-Johnson-DeRozan-Aldridge,.490,.560,+15,31%,37%,45.5%,+2%
2021,SAS,3,Murray-WalkerIV-Johnson-DeRozan-Poeltl,.470,.500,+27,33%,40%,53.0%,+3%
2021,SAS,4,Mills-Murray-Vassell-Gay-Poeltl,.500,.400,-15,27%,34%,50.0%,+7%
2021,SAS,5,Mills-Vassell-DeRozan-Gay-Poeltl,.410,.400,-17,27%,31%,53.0%,-5%
2021,SAS,6,Murray-Vassell-Johnson-DeRozan-Poeltl,.490,.500,-4,30%,29%,51.5%,+6%
2021,SAS,7,Murray-WalkerIV-DeRozan-Lyles-Poeltl,.480,.500,+5,28%,40%,49.5%,-2%
2021,SAS,8,Mills-Murray-Johnson-DeRozan-Poeltl,.460,.470,+12,29%,48%,46.5%,-2%
2021,SAS,9,Mills-Murray-Vassell-Gay-Eubanks,.410,.470,-13,17%,34%,52.5%,-1%
2021,SAS,10,Mills-WalkerIV-Johnson-DeRozan-Aldridge,.440,.440,-2,27%,37%,48.0%,-1%
2021,SAS,11,Mills-Murray-WalkerIV-Gay-Poeltl,.520,.330,-10,27%,30%,49.0%,+2%
2021,SAS,12,Mills-WalkerIV-DeRozan-Gay-Eubanks,.480,.470,-3,33%,43%,45.5%,-1%
2021,SAS,13,Mills-Vassell-DeRozan-Gay-Eubanks,.440,.410,+14,16%,40%,46.5%,-1%
2021,SAS,14,Mills-WalkerIV-DeRozan-Gay-Poeltl,.490,.500,-7,25%,36%,49.5%,+4%
2021,SAS,15,Mills-Vassell-Johnson-Gay-Poeltl,.450,.440,-13,36%,36%,48.0%,+8%
2021,SAS,16,Mills-Murray-White-Gay-Eubanks,.410,.360,+10,29%,29%,52.5%,+3%
2021,SAS,17,Mills-White-Johnson-DeRozan-Poeltl,.510,.470,-8,31%,26%,55.0%,+5%
2021,SAS,18,Murray-WalkerIV-DeRozan-Gay-Poeltl,.480,.410,+10,32%,38%,51.0%,0%
2021,SAS,19,Murray-WalkerIV-Johnson-Lyles-Aldridge,.480,.520,-4,38%,36%,41.5%,-3%
2021,SAS,20,Mills-WalkerIV-Johnson-DeRozan-Eubanks,.380,.480,+5,31%,53%,54.5%,-13%
