Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,MIL,1,Jennings-Salmons-Delfino-MbahaMoute-Bogut,.437,.453,+18,39%,33%,48.0%,+2%
1011,MIL,2,Jennings-Salmons-MbahaMoute-Gooden-Bogut,.419,.434,+14,33%,30%,53.5%,-4%
1011,MIL,3,Jennings-Salmons-Delfino-Gooden-Bogut,.416,.432,+14,35%,28%,55.0%,-4%
1011,MIL,4,Jennings-Salmons-Maggette-Ilyasova-Bogut,.456,.455,-1,36%,35%,48.5%,+6%
1011,MIL,5,Dooling-Salmons-MbahaMoute-Ilyasova-Bogut,.361,.513,-6,40%,31%,55.0%,-6%
1011,MIL,6,Dooling-Douglas-Roberts-Maggette-Ilyasova-Bogut,.483,.392,-4,33%,39%,47.5%,+4%
1011,MIL,7,Jennings-Salmons-Delfino-MbahaMoute-Gooden,.450,.487,-5,37%,40%,43.0%,+13%
1011,MIL,8,Dooling-Salmons-Douglas-Roberts-Ilyasova-Bogut,.455,.431,+4,36%,29%,44.0%,-1%
1011,MIL,9,Jennings-Salmons-MbahaMoute-Sanders-Bogut,.404,.404,-13,45%,35%,53.5%,-1%
1011,MIL,10,Jennings-Salmons-Delfino-MbahaMoute-Brockman,.395,.541,+11,25%,23%,52.0%,0%
1011,MIL,11,Dooling-Delfino-Maggette-Ilyasova-Bogut,.478,.506,+19,35%,31%,46.5%,-6%
1011,MIL,12,Jennings-Salmons-Maggette-MbahaMoute-Bogut,.384,.325,-13,36%,31%,46.0%,-8%
1011,MIL,13,Jennings-Salmons-MbahaMoute-Ilyasova-Bogut,.441,.357,+32,37%,36%,58.5%,+6%
1011,MIL,14,Jennings-Salmons-MbahaMoute-Ilyasova-Sanders,.400,.526,-5,18%,42%,45.0%,+5%
1011,MIL,15,Jennings-Salmons-Delfino-Ilyasova-Bogut,.323,.516,+1,26%,40%,45.0%,+1%
1011,MIL,16,Jennings-Salmons-Delfino-Brockman-Sanders,.408,.473,-4,31%,29%,50.5%,+14%
1011,MIL,17,Jennings-Salmons-Delfino-MbahaMoute-Sanders,.433,.456,-9,20%,33%,42.0%,+3%
1011,MIL,18,Dooling-Salmons-Maggette-Ilyasova-Bogut,.450,.455,+5,32%,35%,54.0%,-5%
1011,MIL,19,Jennings-Salmons-Douglas-Roberts-Ilyasova-Bogut,.431,.420,+5,45%,22%,54.0%,-1%
1011,MIL,20,Jennings-Salmons-Delfino-Sanders-Bogut,.339,.418,+1,30%,35%,54.5%,-7%
