Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,PHO,1,Dragic-Tucker-Dudley-Scola-Gortat,.440,.473,+18,33%,31%,50.0%,0%
1213,PHO,2,Dragic-Dudley-Beasley-Scola-Gortat,.419,.503,+3,33%,35%,47.0%,-2%
1213,PHO,3,Dragic-Brown-Dudley-Scola-Gortat,.484,.498,-7,30%,31%,48.0%,+1%
1213,PHO,4,Dragic-Brown-Beasley-Morris-Gortat,.477,.517,-13,33%,32%,45.5%,-1%
1213,PHO,5,Dragic-Tucker-Johnson-Morris-Scola,.519,.527,-24,30%,41%,54.5%,-4%
1213,PHO,6,Dragic-Brown-Dudley-Morris-Gortat,.483,.492,+8,36%,34%,53.0%,+8%
1213,PHO,7,Telfair-Tucker-Dudley-Scola-O'Neal,.513,.427,-6,32%,22%,50.5%,+7%
1213,PHO,8,Marshall-Tucker-Johnson-Morris-Scola,.491,.548,-14,37%,38%,45.5%,+3%
1213,PHO,9,Dragic-Brown-Tucker-Scola-Gortat,.485,.485,+3,27%,29%,53.5%,-2%
1213,PHO,10,Dragic-Johnson-Marcus.Morris-Morris-Scola,.394,.510,+5,28%,50%,44.5%,+8%
1213,PHO,11,Telfair-Brown-Dudley-Scola-Gortat,.482,.453,-14,22%,30%,50.5%,-5%
1213,PHO,12,Dragic-Tucker-Dudley-Morris-Gortat,.549,.500,0,31%,32%,42.0%,-6%
1213,PHO,13,Telfair-Brown-Dudley-Morris-Gortat,.467,.440,-9,33%,31%,51.0%,+8%
1213,PHO,14,Dragic-Tucker-Dudley-Scola-O'Neal,.439,.411,-6,35%,34%,50.0%,+6%
1213,PHO,15,Dragic-Brown-Tucker-Morris-Gortat,.370,.500,-28,23%,32%,47.5%,-2%
1213,PHO,16,Telfair-Brown-Beasley-Morris-O'Neal,.457,.486,-16,29%,28%,45.5%,-11%
1213,PHO,17,Marshall-Brown-Beasley-Morris-O'Neal,.467,.438,+4,25%,17%,52.5%,-4%
1213,PHO,18,Dragic-Tucker-Dudley-Morris-Scola,.397,.508,+4,26%,31%,57.5%,+3%
1213,PHO,19,Telfair-Tucker-Beasley-Morris-O'Neal,.431,.245,-16,40%,20%,44.5%,+16%
1213,PHO,20,Dragic-Tucker-Dudley-Morris-O'Neal,.385,.442,-7,20%,31%,55.0%,+3%
