Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1011,DAL,1,Barea-Terry-Marion-Nowitzki-Haywood,.509,.456,-11,28%,31%,48.5%,+2%
1011,DAL,2,Kidd-Stevenson-Butler-Nowitzki-Chandler,.534,.435,+6,17%,30%,48.0%,+1%
1011,DAL,3,Kidd-Terry-Marion-Nowitzki-Chandler,.492,.393,+55,23%,27%,53.5%,-2%
1011,DAL,4,Kidd-Terry-Butler-Nowitzki-Chandler,.479,.411,+36,18%,29%,47.0%,+3%
1011,DAL,5,Kidd-Terry-Stevenson-Marion-Chandler,.473,.474,-1,26%,32%,51.0%,-5%
1011,DAL,6,Beaubois-Kidd-Marion-Nowitzki-Chandler,.467,.405,-30,27%,27%,50.0%,-1%
1011,DAL,7,Barea-Terry-Marion-Nowitzki-Mahinmi,.484,.418,+4,30%,21%,51.0%,+6%
1011,DAL,8,Kidd-Terry-Butler-Marion-Chandler,.483,.409,+3,21%,31%,49.5%,-4%
1011,DAL,9,Kidd-Stevenson-Pavlovic-Nowitzki-Chandler,.473,.496,-9,23%,34%,43.0%,+1%
1011,DAL,10,Barea-Kidd-Terry-Nowitzki-Chandler,.455,.385,+21,23%,20%,51.0%,-2%
1011,DAL,11,Kidd-Terry-Stevenson-Marion-Haywood,.349,.435,-4,22%,29%,50.0%,+4%
1011,DAL,12,Beaubois-Kidd-Stojakovic-Nowitzki-Chandler,.490,.514,-5,21%,34%,45.0%,-4%
1011,DAL,13,Barea-Terry-Marion-Nowitzki-Chandler,.489,.485,+4,35%,28%,49.5%,-7%
1011,DAL,14,Kidd-Terry-Marion-Nowitzki-Haywood,.474,.466,+3,25%,25%,49.5%,-7%
1011,DAL,15,Kidd-Terry-Butler-Marion-Haywood,.451,.478,-13,23%,26%,48.0%,-11%
1011,DAL,16,Kidd-Stevenson-Marion-Nowitzki-Chandler,.540,.368,-11,23%,32%,42.0%,0%
1011,DAL,17,Kidd-Terry-Stojakovic-Marion-Chandler,.557,.494,-10,26%,34%,49.0%,-1%
1011,DAL,18,Kidd-Terry-Cardinal-Marion-Haywood,.420,.526,-14,28%,28%,47.5%,+1%
1011,DAL,19,Barea-Terry-Stojakovic-Nowitzki-Mahinmi,.610,.373,+7,22%,30%,50.5%,+4%
1011,DAL,20,Barea-Kidd-Stevenson-Nowitzki-Chandler,.464,.439,-5,32%,41%,48.5%,+1%
