Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,MIL,1,Dellavedova-Snell-Antetokounmpo-Parker-Henson,.470,.440,-17,35%,29%,46.5%,+1%
1617,MIL,2,Brogdon-Snell-Antetokounmpo-Parker-Henson,.480,.450,-4,37%,31%,46.5%,0%
1617,MIL,3,Dellavedova-Snell-Antetokounmpo-Parker-Plumlee,.510,.410,-8,36%,29%,47.5%,-3%
1617,MIL,4,Brogdon-Snell-Middleton-Antetokounmpo-Maker,.470,.470,-18,32%,39%,44.5%,+6%
1617,MIL,5,Dellavedova-Snell-Middleton-Antetokounmpo-Maker,.450,.420,+23,28%,27%,47.5%,+5%
1617,MIL,6,Terry-Brogdon-Beasley-Antetokounmpo-Monroe,.470,.430,+4,42%,23%,54.0%,0%
1617,MIL,7,Brogdon-Snell-Middleton-Antetokounmpo-Monroe,.480,.480,+1,39%,35%,48.0%,+4%
1617,MIL,8,Terry-Brogdon-Antetokounmpo-Teletovic-Monroe,.570,.410,+2,37%,27%,56.0%,0%
1617,MIL,9,Dellavedova-Snell-Middleton-Antetokounmpo-Monroe,.490,.540,-11,34%,22%,44.0%,+5%
1617,MIL,10,Dellavedova-Terry-Middleton-Teletovic-Monroe,.450,.430,-8,30%,23%,61.0%,+2%
1617,MIL,11,Brogdon-Snell-Antetokounmpo-Parker-Monroe,.490,.450,+9,45%,28%,52.5%,0%
1617,MIL,12,Dellavedova-Terry-Snell-Antetokounmpo-Monroe,.450,.430,+20,35%,36%,48.5%,+1%
1617,MIL,13,Dellavedova-Snell-Antetokounmpo-Parker-Monroe,.520,.480,-7,45%,33%,46.5%,-6%
1617,MIL,14,Terry-Brogdon-Beasley-Parker-Monroe,.560,.450,+5,38%,33%,50.5%,+1%
1617,MIL,15,Brogdon-Snell-Beasley-Parker-Monroe,.540,.520,+1,44%,33%,47.5%,-1%
1617,MIL,16,Dellavedova-Terry-Antetokounmpo-Teletovic-Monroe,.420,.500,-2,29%,21%,49.5%,+6%
1617,MIL,17,Terry-Brogdon-Teletovic-Parker-Monroe,.530,.490,+5,36%,32%,48.0%,+9%
1617,MIL,18,Dellavedova-Snell-Beasley-Antetokounmpo-Maker,.510,.510,-6,31%,32%,49.0%,+12%
1617,MIL,19,Dellavedova-Terry-Beasley-Antetokounmpo-Monroe,.450,.420,+5,45%,22%,52.0%,+7%
1617,MIL,20,Terry-Brogdon-Beasley-Teletovic-Monroe,.420,.420,+5,31%,32%,46.0%,-4%
