Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,OKC,1,Westbrook-Oladipo-Roberson-Sabonis-Adams,.470,.430,+17,35%,27%,51.0%,-2%
1617,OKC,2,Westbrook-Oladipo-Roberson-Gibson-Adams,.490,.430,+8,32%,26%,59.0%,+2%
1617,OKC,3,Westbrook-Oladipo-Roberson-Grant-Adams,.470,.450,+2,25%,33%,54.5%,0%
1617,OKC,4,Westbrook-Morrow-Roberson-Sabonis-Adams,.410,.500,+36,35%,26%,55.5%,-2%
1617,OKC,5,Westbrook-Abrines-Roberson-Sabonis-Adams,.450,.470,+2,32%,23%,52.5%,-1%
1617,OKC,6,Westbrook-Oladipo-Roberson-Kanter-Adams,.430,.430,+3,31%,24%,53.5%,-4%
1617,OKC,7,Christon-Abrines-Grant-Lauvergne-Kanter,.510,.520,-3,33%,32%,49.0%,-6%
1617,OKC,8,Westbrook-Abrines-Roberson-Kanter-Adams,.530,.430,+34,32%,25%,59.5%,-1%
1617,OKC,9,Christon-Oladipo-Abrines-Sabonis-Kanter,.460,.430,-5,39%,43%,64.0%,-2%
1617,OKC,10,Westbrook-Oladipo-Roberson-Lauvergne-Adams,.380,.480,-10,39%,31%,51.0%,+7%
1617,OKC,11,Christon-Oladipo-McDermott-Sabonis-Kanter,.580,.450,-11,39%,24%,53.5%,-6%
1617,OKC,12,Westbrook-Morrow-Roberson-Kanter-Adams,.510,.480,-11,33%,27%,48.5%,-6%
1617,OKC,13,Westbrook-Oladipo-Roberson-Grant-Kanter,.450,.440,+7,28%,35%,44.0%,-8%
1617,OKC,14,Christon-Oladipo-Abrines-Grant-Kanter,.460,.480,+3,28%,25%,53.0%,-1%
1617,OKC,15,Westbrook-Oladipo-McDermott-Gibson-Adams,.410,.460,+2,20%,36%,51.0%,-2%
1617,OKC,16,Westbrook-Roberson-Grant-Sabonis-Adams,.550,.420,+1,34%,33%,41.0%,+3%
1617,OKC,17,Westbrook-Oladipo-Grant-Sabonis-Adams,.480,.440,+4,34%,28%,57.5%,+14%
1617,OKC,18,Westbrook-Oladipo-Roberson-Grant-Sabonis,.360,.510,-12,35%,36%,50.0%,-6%
1617,OKC,19,Westbrook-Oladipo-Grant-Kanter-Adams,.460,.330,+4,40%,30%,61.5%,-1%
1617,OKC,20,Westbrook-Abrines-Roberson-Sabonis-Kanter,.470,.410,-8,34%,32%,56.5%,-5%
