Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1314,ORL,1,Nelson-Oladipo-Afflalo-Harris-Davis,.419,.511,+17,28%,31%,45.0%,-5%
1314,ORL,2,Nelson-Afflalo-Harris-Davis-Vucevic,.459,.473,-1,31%,28%,48.0%,-1%
1314,ORL,3,Nelson-Oladipo-Afflalo-Davis-Vucevic,.443,.438,+6,29%,26%,51.5%,+1%
1314,ORL,4,Nelson-Afflalo-Harkless-Maxiell-Vucevic,.475,.500,-2,30%,30%,50.0%,-6%
1314,ORL,5,Nelson-Afflalo-Harkless-O'Quinn-Vucevic,.508,.455,-15,31%,26%,49.5%,-7%
1314,ORL,6,Oladipo-Afflalo-Harkless-O'Quinn-Vucevic,.445,.454,+6,47%,36%,49.0%,-3%
1314,ORL,7,Nelson-Oladipo-Harkless-Harris-Davis,.492,.427,+2,25%,29%,47.5%,+3%
1314,ORL,8,Oladipo-Moore-Harkless-Nicholson-O'Quinn,.495,.421,-27,37%,22%,45.5%,-7%
1314,ORL,9,Nelson-Oladipo-Afflalo-Nicholson-Davis,.431,.393,-1,25%,29%,43.5%,+6%
1314,ORL,10,Nelson-Oladipo-Harkless-Harris-Vucevic,.443,.519,0,43%,25%,52.0%,+7%
1314,ORL,11,Nelson-Oladipo-Afflalo-Harris-Vucevic,.451,.531,+10,39%,22%,53.5%,0%
1314,ORL,12,Oladipo-Afflalo-Harris-Davis-Vucevic,.425,.448,-1,36%,30%,46.5%,+5%
1314,ORL,13,Oladipo-Moore-Harkless-Harris-O'Quinn,.505,.392,+13,44%,27%,55.0%,+6%
1314,ORL,14,Oladipo-Moore-Lamb-Harris-Nicholson,.465,.523,-26,35%,36%,37.0%,0%
1314,ORL,15,Nelson-Oladipo-Afflalo-Harkless-Vucevic,.427,.495,+1,34%,34%,49.5%,-12%
1314,ORL,16,Nelson-Afflalo-Harkless-Harris-Vucevic,.424,.472,-18,28%,36%,49.5%,-5%
1314,ORL,17,Oladipo-Moore-Afflalo-Davis-Vucevic,.468,.468,-4,30%,30%,49.0%,-1%
1314,ORL,18,Price-Moore-Lamb-Harris-Nicholson,.476,.453,-9,29%,35%,42.5%,-1%
1314,ORL,19,Oladipo-Afflalo-Harkless-O'Quinn-Dedmon,.507,.506,+6,25%,35%,47.5%,-4%
1314,ORL,20,Nelson-Afflalo-Harris-Maxiell-Davis,.398,.417,-1,32%,29%,49.5%,+3%
