Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0708,CLE,1,Gibson-Pavlovic-James-Gooden-Ilgauskas,.522,.480,+6,39%,38%,103%,-1%
0708,CLE,2,Hughes-Pavlovic-James-Gooden-Ilgauskas,.474,.485,-5,40%,35%,107%,-4%
0708,CLE,3,Gibson-Hughes-James-Gooden-Ilgauskas,.507,.500,-4,34%,32%,110%,-7%
0708,CLE,4,West-D.Brown-James-Wallace-Ilgauskas,.474,.539,+31,40%,34%,113%,0%
0708,CLE,5,Hughes-Newble-James-Gooden-Ilgauskas,.488,.516,-2,36%,31%,117%,-1%
0708,CLE,6,West-D.Brown-James-Varejao-Wallace,.492,.481,-4,42%,37%,103%,-1%
0708,CLE,7,Gibson-Hughes-James-Gooden-Varejao,.474,.504,-6,41%,33%,110%,+9%
0708,CLE,8,West-Pavlovic-James-Wallace-Ilgauskas,.439,.392,+4,32%,26%,100%,0%
0708,CLE,9,Gibson-Da.Jones-D.Brown-James-Varejao,.500,.542,+27,35%,32%,99%,+9%
0708,CLE,10,West-D.Brown-James-Smith-Varejao,.591,.489,-1,40%,37%,93%,-1%
0708,CLE,11,Gibson-D.Brown-James-Varejao-Ilgauskas,.519,.482,-1,34%,29%,117%,+14%
0708,CLE,12,Gibson-D.Brown-Pavlovic-Gooden-Ilgauskas,.364,.515,-6,34%,43%,95%,-7%
0708,CLE,13,Da.Jones-D.Brown-James-Smith-Varejao,.546,.475,+1,28%,34%,114%,+2%
0708,CLE,14,Gibson-Da.Jones-D.Brown-Varejao-Ilgauskas,.493,.392,-1,38%,18%,103%,+11%
0708,CLE,15,West-D.Brown-James-Varejao-Ilgauskas,.392,.538,+9,41%,53%,108%,+8%
0708,CLE,16,Da.Jones-D.Brown-Szczerbiak-James-Smith,.364,.613,+8,31%,40%,107%,-3%
0708,CLE,17,Gibson-S.Brown-Pavlovic-Gooden-Ilgauskas,.558,.542,-6,29%,45%,91%,-10%
0708,CLE,18,Gibson-D.Brown-Pavlovic-Varejao-Ilgauskas,.443,.363,-5,41%,18%,130%,-2%
0708,CLE,19,Snow-Hughes-Newble-James-Ilgauskas,.445,.492,-10,38%,36%,98%,+2%
0708,CLE,20,Gibson-Da.Jones-James-Gooden-Ilgauskas,.683,.592,-3,35%,35%,104%,+7%
