Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,CLE,1,Garland-Okoro-Markkanen-Mobley-Allen,.530,.430,+2,41%,36%,51.5%,-3%
2122,CLE,2,Garland-Okoro-Wade-Mobley-Allen,.530,.400,-10,38%,35%,52.0%,-2%
2122,CLE,3,Garland-Stevens-Markkanen-Mobley-Allen,.480,.330,0,41%,32%,45.5%,-3%
2122,CLE,4,Garland-Okoro-LeVert-Markkanen-Mobley,.510,.480,+22,33%,35%,52.0%,+3%
2122,CLE,5,Garland-Okoro-Stevens-Markkanen-Mobley,.550,.520,0,47%,42%,47.0%,+8%
2122,CLE,6,Garland-Sexton-Markkanen-Mobley-Allen,.460,.420,+5,40%,34%,45.5%,+2%
2122,CLE,7,Garland-Okoro-LeVert-Markkanen-M.Brown,.480,.480,0,38%,34%,52.5%,-9%
2122,CLE,8,Rondo-Stevens-Osman-Love-Mobley,.540,.420,-7,35%,29%,45.5%,+1%
2122,CLE,9,Garland-Rubio-Markkanen-Mobley-Allen,.560,.410,+5,39%,41%,54.0%,+10%
2122,CLE,10,Goodwin-Okoro-Osman-Mobley-Allen,.470,.560,+5,55%,39%,63.0%,+3%
2122,CLE,11,Garland-Sexton-Wade-Mobley-Allen,.540,.410,-1,46%,29%,48.5%,-7%
2122,CLE,12,Garland-Okoro-LeVert-Markkanen-Love,.440,.540,0,30%,32%,50.5%,+8%
2122,CLE,13,Sexton-Rubio-Markkanen-Mobley-Allen,.420,.360,+7,48%,33%,42.0%,-3%
2122,CLE,14,Garland-Rubio-Okoro-Wade-Davis,.430,.430,0,23%,31%,61.5%,-5%
2122,CLE,15,Garland-Rubio-Osman-Love-Mobley,.420,.330,-2,30%,41%,37.5%,+3%
2122,CLE,16,Goodwin-Okoro-Markkanen-Mobley-Allen,.410,.360,+4,38%,31%,59.5%,-3%
2122,CLE,17,Garland-Okoro-Markkanen-Wade-Allen,.520,.520,+2,41%,35%,54.5%,-2%
2122,CLE,18,Garland-Okoro-LeVert-Stevens-Markkanen,.510,.480,+1,31%,41%,47.0%,-6%
2122,CLE,19,Garland-Okoro-Markkanen-Love-Allen,.610,.530,-4,37%,31%,60.0%,-5%
2122,CLE,20,Garland-Okoro-Markkanen-Wade-Mobley,.430,.560,+1,41%,46%,48.5%,+5%
