Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1819,POR,1,Lillard-McCollum-Harkless-Aminu-Nurkic,.480,.460,-3,39%,33%,52.5%,+1%
1819,POR,2,Lillard-McCollum-Layman-Aminu-Nurkic,.500,.460,+36,39%,38%,51.5%,-1%
1819,POR,3,Lillard-McCollum-Turner-Aminu-Nurkic,.480,.410,-1,35%,29%,55.0%,0%
1819,POR,4,Curry-Stauskas-Turner-Collins-Leonard,.470,.430,-14,27%,26%,48.0%,-3%
1819,POR,5,Lillard-Hood-Harkless-Aminu-Kanter,.480,.470,+13,42%,28%,56.0%,-2%
1819,POR,6,Lillard-Curry-Turner-Collins-Leonard,.430,.410,+4,32%,29%,48.5%,-7%
1819,POR,7,Lillard-McCollum-Turner-Aminu-Collins,.460,.430,-5,33%,22%,48.0%,-2%
1819,POR,8,Lillard-Harkless-Layman-Aminu-Nurkic,.510,.510,-8,42%,38%,48.5%,+2%
1819,POR,9,Curry-Turner-Hood-Layman-Collins,.530,.380,-9,38%,30%,40.5%,+5%
1819,POR,10,Lillard-McCollum-Curry-Aminu-Nurkic,.460,.460,+25,31%,39%,55.5%,+4%
1819,POR,11,Lillard-Harkless-Layman-Aminu-Kanter,.420,.350,+6,52%,37%,58.0%,+3%
1819,POR,12,Curry-Stauskas-Turner-Harkless-Collins,.470,.470,-4,26%,23%,43.0%,+2%
1819,POR,13,Curry-Stauskas-Turner-Swanigan-Collins,.360,.390,-6,34%,32%,48.5%,+2%
1819,POR,14,Lillard-McCollum-Turner-Collins-Leonard,.410,.520,+2,28%,29%,51.5%,+7%
1819,POR,15,Lillard-McCollum-Stauskas-Aminu-Nurkic,.410,.530,+8,30%,33%,54.0%,-6%
1819,POR,16,Lillard-McCollum-Harkless-Aminu-Leonard,.470,.570,0,34%,38%,55.5%,+2%
1819,POR,17,Curry-Turner-Layman-Collins-Leonard,.550,.550,-4,26%,27%,55.5%,-4%
1819,POR,18,Curry-Turner-Hood-Collins-Kanter,.450,.550,-4,42%,36%,56.5%,-5%
1819,POR,19,Simons-TrentJr.-Layman-Labissiere-Leonard,.600,.540,+6,28%,24%,50.0%,-6%
1819,POR,20,Lillard-McCollum-Harkless-Aminu-Kanter,.430,.470,+2,34%,41%,52.5%,+1%
