Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,MIL,1,Jennings-Salmons-Delfino-MbahaMoute-Bogut,.430,.427,+21,44%,36%,53.5%,+7%
0910,MIL,2,Jennings-Bell-Delfino-MbahaMoute-Bogut,.437,.468,+7,42%,31%,55.0%,+1%
0910,MIL,3,Jennings-Bell-Delfino-Ilyasova-Bogut,.472,.401,-17,34%,35%,50.0%,+11%
0910,MIL,4,Jennings-Salmons-Delfino-MbahaMoute-Thomas,.413,.538,-2,24%,29%,49.5%,+8%
0910,MIL,5,Jennings-Bell-Delfino-Warrick-Bogut,.475,.458,-18,43%,30%,45.0%,+4%
0910,MIL,6,Jennings-Delfino-MbahaMoute-Ilyasova-Bogut,.422,.438,-22,43%,37%,53.5%,+5%
0910,MIL,7,Jennings-Salmons-Delfino-Ilyasova-Bogut,.509,.422,-5,47%,39%,43.5%,+7%
0910,MIL,8,Ridnour-Stackhouse-Delfino-Ilyasova-Thomas,.451,.520,-4,19%,36%,55.0%,-2%
0910,MIL,9,Jennings-Bell-MbahaMoute-Ilyasova-Bogut,.449,.529,-1,33%,36%,50.5%,+1%
0910,MIL,10,Jennings-Redd-MbahaMoute-Ilyasova-Bogut,.413,.445,-17,41%,39%,53.5%,0%
0910,MIL,11,Ridnour-Stackhouse-Salmons-Ilyasova-Bogut,.475,.395,-9,34%,28%,51.5%,-1%
0910,MIL,12,Jennings-Bell-Salmons-MbahaMoute-Bogut,.480,.511,-14,54%,47%,47.5%,+6%
0910,MIL,13,Ridnour-Stackhouse-Salmons-Ilyasova-Thomas,.447,.363,-10,19%,31%,50.0%,-3%
0910,MIL,14,Jennings-Bell-Delfino-Ilyasova-Gadzuric,.464,.471,-23,26%,40%,48.0%,+6%
0910,MIL,15,Jennings-Salmons-Delfino-Ilyasova-Thomas,.468,.462,+13,27%,29%,56.5%,-3%
0910,MIL,16,Jennings-Bell-MbahaMoute-Warrick-Bogut,.370,.455,-3,44%,33%,61.5%,-12%
0910,MIL,17,Ridnour-Meeks-Delfino-Warrick-Thomas,.406,.466,-13,23%,29%,52.5%,+5%
0910,MIL,18,Ridnour-Redd-Delfino-Warrick-Thomas,.468,.375,-15,31%,41%,43.0%,+3%
0910,MIL,19,Jennings-Redd-Delfino-Ilyasova-Bogut,.271,.439,-13,39%,28%,41.0%,0%
0910,MIL,20,Jennings-Ridnour-MbahaMoute-Ilyasova-Bogut,.400,.365,+9,34%,23%,49.5%,+2%
