Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,IND,1,Watson-Rush-Granger-Murphy-Hibbert,.477,.449,-5,39%,32%,47.0%,0%
0910,IND,2,Watson-Rush-D.Jones-Granger-Hibbert,.503,.452,-14,33%,35%,50.5%,+1%
0910,IND,3,Ford-Rush-D.Jones-Granger-Hibbert,.459,.404,-1,34%,35%,51.5%,+3%
0910,IND,4,Ford-Rush-Granger-Murphy-Hibbert,.383,.473,-7,34%,36%,49.5%,-1%
0910,IND,5,Watson-D.Jones-Dunleavy-Murphy-Hibbert,.373,.469,-11,30%,32%,48.5%,-14%
0910,IND,6,Watson-Rush-Dunleavy-Granger-Murphy,.376,.430,+14,31%,33%,40.0%,+5%
0910,IND,7,Ford-Watson-Rush-Granger-Murphy,.478,.483,-6,36%,36%,41.0%,+2%
0910,IND,8,Ford-Rush-D.Jones-Murphy-Hibbert,.436,.515,-11,40%,37%,47.0%,-2%
0910,IND,9,Watson-Rush-D.Jones-Granger-Murphy,.426,.432,-20,29%,34%,46.5%,+3%
0910,IND,10,Watson-Rush-Dunleavy-Murphy-Hibbert,.374,.411,-6,30%,29%,45.0%,-2%
0910,IND,11,Watson-Head-D.Jones-Dunleavy-Hibbert,.446,.453,+4,36%,21%,46.0%,+2%
0910,IND,12,Price-Rush-Granger-Murphy-Hibbert,.514,.395,-16,36%,22%,45.5%,-6%
0910,IND,13,Watson-Rush-D.Jones-Murphy-Hibbert,.441,.515,+2,37%,26%,50.0%,-3%
0910,IND,14,Watson-Rush-Granger-Murphy-McRoberts,.421,.449,+7,28%,38%,43.0%,+4%
0910,IND,15,Watson-Rush-Granger-Murphy-S.Jones,.406,.556,-11,26%,43%,44.0%,-1%
0910,IND,16,Watson-Head-Granger-Murphy-Hibbert,.422,.485,-15,33%,41%,39.5%,+2%
0910,IND,17,Ford-D.Jones-Granger-Murphy-Foster,.443,.552,+1,41%,31%,51.0%,+2%
0910,IND,18,Price-Rush-Dunleavy-Granger-Murphy,.451,.449,-18,29%,31%,42.5%,-3%
0910,IND,19,Price-Rush-D.Jones-McRoberts-Hibbert,.574,.460,-5,30%,24%,42.0%,-2%
0910,IND,20,Ford-Rush-Dunleavy-Murphy-Hibbert,.527,.444,-8,40%,35%,55.0%,-4%
