Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1516,CLE,1,Irving-JR.Smith-James-Love-Thompson,.480,.480,+26,24%,28%,52.5%,+3%
1516,CLE,2,Irving-JR.Smith-James-Love-Mozgov,.460,.470,-7,25%,27%,49.0%,-6%
1516,CLE,3,Dellavedova-JR.Smith-James-Love-Thompson,.460,.420,+24,23%,26%,55.5%,+3%
1516,CLE,4,Dellavedova-JR.Smith-James-Love-Mozgov,.480,.450,-3,31%,22%,49.5%,-6%
1516,CLE,5,Mo.Williams-JR.Smith-James-Love-Mozgov,.480,.450,-9,29%,28%,53.5%,-6%
1516,CLE,6,Dellavedova-Shumpert-James-Love-Thompson,.470,.480,+25,28%,19%,55.0%,+2%
1516,CLE,7,Dellavedova-Shumpert-JR.Smith-James-Thompson,.470,.440,-13,29%,21%,50.5%,+3%
1516,CLE,8,Dellavedova-Jefferson-James-Love-Thompson,.460,.390,+6,29%,25%,58.0%,-6%
1516,CLE,9,Irving-Shumpert-JR.Smith-Love-Thompson,.430,.480,-1,25%,27%,57.5%,-2%
1516,CLE,10,Irving-Shumpert-James-Love-Thompson,.490,.340,+17,31%,28%,54.5%,+1%
1516,CLE,11,Irving-Shumpert-JR.Smith-James-Love,.540,.510,0,29%,24%,48.5%,0%
1516,CLE,12,Mo.Williams-Dellavedova-James-Love-Thompson,.520,.330,+17,25%,22%,60.0%,0%
1516,CLE,13,Irving-Dellavedova-JR.Smith-James-Love,.480,.480,+14,26%,20%,53.0%,+2%
1516,CLE,14,Mo.Williams-JR.Smith-James-Love-Thompson,.460,.470,-4,27%,30%,55.5%,-11%
1516,CLE,15,Mo.Williams-Jefferson-James-Love-Mozgov,.390,.540,+7,19%,29%,47.5%,-7%
1516,CLE,16,Irving-Dellavedova-Shumpert-Frye-Thompson,.350,.390,-9,19%,37%,51.0%,-5%
1516,CLE,17,Irving-Shumpert-JR.Smith-James-Thompson,.410,.530,+6,33%,27%,54.0%,+5%
1516,CLE,18,Dellavedova-Shumpert-James-Frye-Thompson,.500,.310,-1,29%,16%,52.5%,-2%
1516,CLE,19,Irving-Dellavedova-Shumpert-Love-Thompson,.370,.450,+5,17%,24%,58.5%,-7%
1516,CLE,20,Dellavedova-Shumpert-Jefferson-Frye-Thompson,.460,.510,0,17%,37%,51.0%,-3%
