Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
0910,UTA,1,Williams-Brewer-Kirilenko-Boozer-Okur,.519,.482,+30,43%,40%,49.0%,+1%
0910,UTA,2,Williams-Matthews-Brewer-Boozer-Okur,.522,.547,-5,36%,33%,50.5%,+1%
0910,UTA,3,Williams-Matthews-Miles-Boozer-Okur,.529,.450,-1,43%,36%,49.0%,-5%
0910,UTA,4,Williams-Matthews-Miles-Millsap-Boozer,.515,.467,-2,44%,31%,48.5%,-1%
0910,UTA,5,Williams-Matthews-Kirilenko-Boozer-Okur,.427,.517,+14,48%,42%,49.5%,-1%
0910,UTA,6,Williams-Brewer-Miles-Boozer-Okur,.433,.468,-35,41%,41%,53.0%,0%
0910,UTA,7,Williams-Brewer-Kirilenko-Millsap-Boozer,.551,.426,+4,44%,45%,50.0%,-2%
0910,UTA,8,Williams-Matthews-Kirilenko-Millsap-Boozer,.449,.422,+22,42%,37%,54.0%,+5%
0910,UTA,9,Williams-Matthews-Korver-Millsap-Boozer,.505,.491,+1,38%,35%,53.5%,+1%
0910,UTA,10,Williams-Brewer-Kirilenko-Millsap-Okur,.527,.431,+15,34%,33%,48.0%,-7%
0910,UTA,11,Price-Korver-Miles-Millsap-Okur,.492,.439,-3,36%,34%,55.5%,-1%
0910,UTA,12,Williams-Matthews-Brewer-Millsap-Boozer,.482,.451,+8,38%,34%,44.5%,+1%
0910,UTA,13,Williams-Korver-Kirilenko-Millsap-Boozer,.535,.442,0,43%,35%,51.0%,+1%
0910,UTA,14,Williams-Matthews-Brewer-Boozer-Fesenko,.582,.394,+4,52%,33%,46.0%,+4%
0910,UTA,15,Williams-Korver-Miles-Millsap-Okur,.575,.474,+15,37%,29%,55.5%,0%
0910,UTA,16,Williams-Korver-Miles-Millsap-Boozer,.534,.500,-12,34%,39%,55.0%,+4%
0910,UTA,17,Williams-Matthews-Kirilenko-Millsap-Okur,.521,.371,+9,44%,24%,58.5%,-4%
0910,UTA,18,Williams-Matthews-Brewer-Millsap-Okur,.500,.481,+7,38%,21%,44.5%,-1%
0910,UTA,19,Williams-Matthews-Miles-Millsap-Okur,.381,.429,0,27%,35%,55.5%,-7%
0910,UTA,20,Williams-Brewer-Miles-Millsap-Boozer,.507,.509,-6,39%,32%,50.5%,+7%
