Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,BOS,1,Thomas-Bradley-Crowder-Johnson-Horford,.490,.450,-64,28%,28%,46.5%,-1%
1617,BOS,2,Thomas-Smart-Crowder-Johnson-Horford,.470,.470,+6,27%,21%,50.5%,+3%
1617,BOS,3,Thomas-Smart-Bradley-Crowder-Horford,.450,.480,+13,33%,34%,51.0%,+5%
1617,BOS,4,Thomas-Smart-Crowder-Olynyk-Horford,.430,.500,-6,22%,25%,43.0%,-1%
1617,BOS,5,Rozier-Smart-Brown-Jerebko-Olynyk,.410,.400,-17,27%,22%,52.5%,-4%
1617,BOS,6,Thomas-Brown-Crowder-Johnson-Horford,.440,.430,+6,29%,23%,48.5%,+3%
1617,BOS,7,Smart-Bradley-Crowder-Johnson-Horford,.500,.450,-3,23%,31%,46.5%,+2%
1617,BOS,8,Thomas-Smart-Bradley-Johnson-Olynyk,.430,.450,+3,28%,21%,46.0%,-4%
1617,BOS,9,Thomas-Bradley-Crowder-Olynyk-Horford,.470,.420,+5,23%,28%,43.5%,+3%
1617,BOS,10,Thomas-Smart-Crowder-Jerebko-Horford,.520,.460,+24,24%,29%,46.0%,-5%
1617,BOS,11,Thomas-Bradley-Crowder-Jerebko-Horford,.470,.370,-2,21%,23%,43.5%,0%
1617,BOS,12,Thomas-Smart-Brown-Crowder-Horford,.410,.430,+2,30%,17%,46.5%,+4%
1617,BOS,13,Rozier-Smart-Brown-Olynyk-Horford,.390,.460,+3,26%,27%,52.5%,-5%
1617,BOS,14,Thomas-Smart-Brown-Jerebko-Olynyk,.520,.470,-3,29%,25%,44.0%,-2%
1617,BOS,15,Thomas-Brown-Crowder-Jerebko-Johnson,.510,.460,+6,23%,37%,53.5%,+10%
1617,BOS,16,Rozier-Smart-Brown-Jerebko-Horford,.480,.360,-3,35%,24%,51.0%,0%
1617,BOS,17,Smart-Bradley-Crowder-Olynyk-Horford,.430,.420,-5,32%,22%,49.0%,-1%
1617,BOS,18,Thomas-Brown-Crowder-Jerebko-Horford,.480,.410,-8,24%,23%,40.0%,-12%
1617,BOS,19,Rozier-Smart-Green-Jerebko-Olynyk,.400,.470,+3,21%,20%,46.5%,+8%
1617,BOS,20,Rozier-Smart-Bradley-Jerebko-Olynyk,.520,.480,-2,20%,25%,49.5%,-4%
