Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2021,UTA,1,Conley-Mitchell-O'Neale-Bogdanovic-Gobert,.470,.430,+96,31%,30%,50.0%,-3%
2021,UTA,2,Conley-Clarkson-Ingles-Niang-Gobert,.480,.420,+12,25%,29%,50.5%,0%
2021,UTA,3,Mitchell-Clarkson-O'Neale-Bogdanovic-Favors,.480,.500,-2,22%,35%,53.0%,-3%
2021,UTA,4,Mitchell-O'Neale-Bogdanovic-Ingles-Gobert,.510,.440,+37,29%,31%,53.0%,-6%
2021,UTA,5,Mitchell-O'Neale-Bogdanovic-Ingles-Favors,.450,.510,0,26%,38%,54.0%,-2%
2021,UTA,6,Conley-O'Neale-Bogdanovic-Ingles-Gobert,.490,.410,+28,31%,28%,56.0%,-2%
2021,UTA,7,Clarkson-Oni-Ingles-Niang-Gobert,.510,.410,+16,28%,20%,54.0%,-4%
2021,UTA,8,Clarkson-O'Neale-Bogdanovic-Ingles-Gobert,.450,.450,+26,29%,26%,54.0%,-8%
2021,UTA,9,Forrest-Clarkson-O'Neale-Bogdanovic-Favors,.530,.470,+2,27%,33%,59.5%,-8%
2021,UTA,10,Conley-Clarkson-Oni-Niang-Gobert,.510,.350,+11,23%,25%,51.0%,-3%
2021,UTA,11,O'Neale-Bogdanovic-Ingles-Niang-Gobert,.560,.420,+19,33%,27%,50.5%,+3%
2021,UTA,12,Mitchell-Clarkson-O'Neale-Ingles-Favors,.420,.540,+2,29%,40%,54.0%,-3%
2021,UTA,13,Clarkson-O'Neale-Bogdanovic-Ingles-Favors,.440,.460,+6,28%,37%,50.5%,-7%
2021,UTA,14,Mitchell-Clarkson-O'Neale-Bogdanovic-Gobert,.460,.460,+16,35%,41%,45.0%,-1%
2021,UTA,15,Mitchell-Clarkson-Bogdanovic-Ingles-Favors,.460,.480,-8,29%,44%,42.0%,-6%
2021,UTA,16,Conley-Mitchell-O'Neale-Ingles-Gobert,.500,.370,+33,27%,23%,53.0%,+4%
2021,UTA,17,Conley-Clarkson-Ingles-Niang-Favors,.520,.460,+7,22%,35%,49.0%,+5%
2021,UTA,18,Conley-Clarkson-Bogdanovic-Ingles-Gobert,.350,.430,+4,36%,32%,52.0%,0%
2021,UTA,19,Conley-Oni-Ingles-Niang-Gobert,.380,.390,+4,25%,18%,50.0%,+4%
2021,UTA,20,Mitchell-Clarkson-O'Neale-Niang-Favors,.440,.500,+2,20%,35%,53.0%,+2%
