Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2122,CHI,1,Dosunmu-LaVine-Green-DeRozan-Vucevic,.500,.500,+5,29%,33%,45.5%,0%
2122,CHI,2,Ball-LaVine-Green-DeRozan-Vucevic,.470,.460,-17,29%,28%,49.0%,+1%
2122,CHI,3,White-LaVine-Green-DeRozan-Vucevic,.530,.400,-22,28%,31%,44.0%,-5%
2122,CHI,4,Ball-Caruso-LaVine-DeRozan-Vucevic,.460,.390,+7,28%,28%,50.5%,-1%
2122,CHI,5,Dosunmu-Caruso-LaVine-DeRozan-Vucevic,.470,.550,-20,31%,30%,43.0%,0%
2122,CHI,6,White-Dosunmu-LaVine-BrownJr.-Vucevic,.540,.560,-2,36%,34%,51.0%,-3%
2122,CHI,7,Ball-Caruso-LaVine-DeRozan-Bradley,.530,.390,-16,29%,30%,48.0%,+6%
2122,CHI,8,Ball-LaVine-DeRozan-JonesJr.-Vucevic,.400,.480,+7,22%,35%,48.0%,+5%
2122,CHI,9,Ball-LaVine-DeRozan-Williams-Vucevic,.410,.410,+5,34%,40%,46.0%,+3%
2122,CHI,10,White-Dosunmu-LaVine-DeRozan-Vucevic,.570,.420,+4,31%,28%,46.5%,-1%
2122,CHI,11,Ball-Dosunmu-LaVine-JonesJr.-Vucevic,.480,.450,-11,39%,38%,45.5%,+7%
2122,CHI,12,Caruso-LaVine-Green-DeRozan-Vucevic,.460,.430,+2,39%,43%,50.0%,+6%
2122,CHI,13,White-Dosunmu-LaVine-Green-Vucevic,.530,.410,+1,35%,31%,49.5%,-4%
2122,CHI,14,White-Dosunmu-Green-DeRozan-Vucevic,.470,.510,+3,34%,49%,51.0%,-4%
2122,CHI,15,White-Dosunmu-DeRozan-BrownJr.-Vucevic,.490,.490,-3,40%,27%,50.5%,-6%
2122,CHI,16,White-Dosunmu-DeRozan-McKinnie-Vucevic,.490,.480,-7,32%,40%,44.0%,+1%
2122,CHI,17,White-Thomas-DeRozan-BrownJr.-Cook,.540,.410,+6,28%,34%,48.5%,+6%
2122,CHI,18,White-Dosunmu-Caruso-DeRozan-Vucevic,.470,.390,-5,32%,37%,55.0%,+7%
2122,CHI,19,Dosunmu-Caruso-LaVine-Green-Vucevic,.400,.590,-3,27%,32%,46.0%,+2%
2122,CHI,20,Ball-Caruso-Green-DeRozan-Vucevic,.470,.460,+3,30%,41%,52.5%,+9%
