Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1213,NOH,1,Vasquez-Gordon-Aminu-Davis-Lopez,.473,.479,+11,37%,35%,53.0%,-1%
1213,NOH,2,Vasquez-Mason-Aminu-Anderson-Lopez,.492,.495,-22,36%,34%,56.0%,-8%
1213,NOH,3,Vasquez-Rivers-Aminu-Anderson-Lopez,.427,.471,-9,34%,35%,49.5%,0%
1213,NOH,4,Vasquez-Gordon-Aminu-Anderson-Lopez,.421,.516,+6,38%,37%,60.0%,-5%
1213,NOH,5,Vasquez-Rivers-Aminu-Davis-Lopez,.498,.467,0,38%,35%,49.5%,-4%
1213,NOH,6,Vasquez-Gordon-Aminu-Anderson-Davis,.450,.475,+38,30%,38%,48.0%,+5%
1213,NOH,7,Vasquez-Rivers-Thomas-Davis-Lopez,.472,.490,+2,35%,37%,56.5%,-2%
1213,NOH,8,Vasquez-Mason-Aminu-Davis-Lopez,.429,.491,-11,40%,27%,55.5%,-1%
1213,NOH,9,Roberts-Rivers-Thomas-Anderson-Smith,.408,.411,+4,19%,28%,45.5%,+4%
1213,NOH,10,Roberts-Gordon-Aminu-Anderson-Lopez,.378,.494,+16,42%,35%,62.0%,-3%
1213,NOH,11,Roberts-Rivers-Mason-Anderson-Smith,.455,.429,-7,28%,30%,52.0%,-1%
1213,NOH,12,Vasquez-Rivers-Aminu-Anderson-Smith,.447,.481,-9,32%,35%,52.5%,-3%
1213,NOH,13,Vasquez-Rivers-Aminu-Anderson-Davis,.439,.377,+4,29%,25%,51.5%,+2%
1213,NOH,14,Roberts-Mason-Miller-Anderson-Smith,.408,.462,-12,22%,31%,40.0%,+13%
1213,NOH,15,Vasquez-Gordon-Aminu-Anderson-Smith,.493,.437,-5,19%,27%,49.0%,-4%
1213,NOH,16,Vasquez-Mason-Henry-Anderson-Lopez,.484,.492,0,27%,35%,48.0%,-5%
1213,NOH,17,Roberts-Harris-Miller-Anderson-Amundson,.509,.319,-1,32%,38%,57.5%,-2%
1213,NOH,18,Roberts-Rivers-Henry-Anderson-Smith,.446,.457,-5,20%,24%,43.0%,+12%
1213,NOH,19,Roberts-Rivers-Thomas-Miller-Smith,.479,.468,+1,27%,36%,40.0%,+13%
1213,NOH,20,Roberts-Rivers-Miller-Anderson-Smith,.397,.451,-2,34%,39%,46.5%,+13%
