Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1617,DAL,1,Ferrell-Curry-Matthews-Barnes-Nowitzki,.480,.470,-22,18%,19%,46.0%,+2%
1617,DAL,2,Williams-Matthews-Finney-Smith-Barnes-Mejri,.410,.430,-18,13%,19%,49.5%,+5%
1617,DAL,3,Williams-Curry-Matthews-Barnes-Nowitzki,.470,.490,-23,14%,22%,47.0%,+2%
1617,DAL,4,Williams-Curry-Matthews-Barnes-Mejri,.470,.430,-18,12%,23%,45.0%,+11%
1617,DAL,5,Williams-Matthews-Finney-Smith-Barnes-Bogut,.490,.410,-21,8%,23%,52.0%,-3%
1617,DAL,6,Barea-Harris-Finney-Smith-Nowitzki-Powell,.500,.420,+3,18%,21%,54.5%,+1%
1617,DAL,7,Harris-Curry-Matthews-Barnes-Mejri,.430,.450,+1,15%,29%,51.5%,0%
1617,DAL,8,Williams-Curry-Matthews-Barnes-Bogut,.400,.420,-26,17%,16%,47.0%,+13%
1617,DAL,9,Williams-Matthews-Finney-Smith-Barnes-Powell,.480,.470,-12,17%,28%,48.5%,+6%
1617,DAL,10,Curry-Matthews-Barnes-Nowitzki-Noel,.390,.400,-5,17%,28%,52.5%,+3%
1617,DAL,11,Barea-Matthews-Finney-Smith-Barnes-Bogut,.450,.380,-4,18%,12%,43.5%,+15%
1617,DAL,12,Williams-Matthews-Finney-Smith-Barnes-Nowitzki,.390,.530,-11,14%,26%,38.0%,-6%
1617,DAL,13,Ferrell-Harris-Finney-Smith-Nowitzki-Mejri,.460,.420,-9,20%,36%,45.5%,+4%
1617,DAL,14,Harris-Curry-Matthews-Finney-Smith-Powell,.500,.530,-15,18%,22%,30.0%,+1%
1617,DAL,15,Williams-Matthews-Barnes-Nowitzki-Bogut,.310,.410,-14,16%,22%,44.0%,-5%
1617,DAL,16,Curry-Matthews-Finney-Smith-Barnes-Mejri,.520,.430,-1,10%,25%,43.0%,-4%
1617,DAL,17,Curry-Matthews-Anderson-Barnes-Powell,.400,.530,-8,19%,26%,39.0%,+12%
1617,DAL,18,Williams-Curry-Matthews-Barnes-Powell,.440,.460,-8,14%,32%,48.5%,+8%
1617,DAL,19,Barea-Harris-Matthews-Barnes-Noel,.440,.500,-4,17%,22%,45.0%,+21%
1617,DAL,20,Curry-Matthews-Finney-Smith-Barnes-Bogut,.300,.420,+9,21%,13%,51.5%,+10%
