Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,SAC,1,Fox-Bogdanovic-Jackson-Randolph-Cauley-Stein,.500,.460,+5,34%,33%,49.0%,-4%
1718,SAC,2,Hill-Temple-Bogdanovic-Randolph-Cauley-Stein,.460,.500,-13,34%,34%,52.0%,-2%
1718,SAC,3,Fox-Hill-Temple-Labissiere-Randolph,.450,.490,-18,38%,40%,53.0%,-6%
1718,SAC,4,Fox-Bogdanovic-Jackson-Labissiere-Cauley-Stein,.460,.530,-7,31%,41%,48.0%,0%
1718,SAC,5,Mason-Hield-Bogdanovic-Cauley-Stein-Koufos,.460,.430,+4,35%,23%,51.5%,+7%
1718,SAC,6,Fox-Hield-Bogdanovic-Labissiere-Cauley-Stein,.460,.440,-4,35%,32%,51.0%,+1%
1718,SAC,7,Fox-Bogdanovic-Jackson-Randolph-Koufos,.420,.480,-1,31%,32%,54.5%,-3%
1718,SAC,8,Hill-Hield-Jackson-Randolph-Cauley-Stein,.400,.500,+1,39%,38%,50.0%,-1%
1718,SAC,9,Fox-Temple-Bogdanovic-Randolph-Cauley-Stein,.570,.590,-1,40%,31%,49.0%,+4%
1718,SAC,10,Fox-Hield-Jackson-Labissiere-Koufos,.430,.480,-8,31%,28%,44.0%,0%
1718,SAC,11,Mason-Hield-Bogdanovic-Carter-Koufos,.410,.460,-8,31%,32%,48.0%,+9%
1718,SAC,12,Fox-Hield-Bogdanovic-Randolph-Cauley-Stein,.400,.480,-17,30%,29%,50.0%,+7%
1718,SAC,13,Fox-Bogdanovic-Jackson-Sampson-Cauley-Stein,.460,.340,-7,40%,22%,48.0%,+1%
1718,SAC,14,Fox-Hill-Temple-Randolph-Cauley-Stein,.510,.430,-6,41%,19%,51.0%,+4%
1718,SAC,15,Hield-Temple-Bogdanovic-Carter-Koufos,.450,.450,-18,23%,23%,54.5%,0%
1718,SAC,16,Fox-Temple-Bogdanovic-Labissiere-Koufos,.490,.450,+4,37%,35%,48.0%,+3%
1718,SAC,17,Hill-Hield-Temple-Randolph-Cauley-Stein,.480,.430,0,36%,37%,54.0%,0%
1718,SAC,18,Hill-Hield-Bogdanovic-Randolph-Cauley-Stein,.460,.450,-14,35%,42%,46.5%,-5%
1718,SAC,19,Fox-Hill-Temple-Sampson-Randolph,.390,.460,-8,24%,35%,61.5%,+2%
1718,SAC,20,Fox-Hill-Bogdanovic-Randolph-Cauley-Stein,.430,.560,+6,38%,27%,47.0%,-7%
