Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
2021,NOP,1,Bledsoe-Ball-Ingram-Williamson-Adams,.510,.480,+103,40%,31%,52.5%,-1%
2021,NOP,2,Bledsoe-Ball-Ingram-Williamson-Hernangomez,.520,.460,+46,43%,33%,52.0%,+1%
2021,NOP,3,Bledsoe-Alexander-Walker-Ingram-Williamson-Adams,.530,.500,+28,43%,29%,50.0%,-1%
2021,NOP,4,Bledsoe-Ball-Hart-Ingram-Adams,.500,.460,+11,36%,34%,61.5%,-2%
2021,NOP,5,LewisJr.-Redick-Hart-Williamson-Hernangomez,.500,.490,+12,48%,33%,49.5%,0%
2021,NOP,6,LewisJr.-Alexander-Walker-Hart-Williamson-Hayes,.460,.340,+8,48%,22%,53.0%,-3%
2021,NOP,7,Bledsoe-Ball-Marshall-J.Johnson-Hernangomez,.470,.480,+5,37%,27%,54.0%,+1%
2021,NOP,8,LewisJr.-Marshall-Williamson-J.Johnson-Hayes,.480,.470,+7,52%,40%,58.5%,-3%
2021,NOP,9,Bledsoe-Marshall-Ingram-Williamson-Adams,.500,.470,-3,44%,29%,51.5%,-1%
2021,NOP,10,Bledsoe-Alexander-Walker-Hart-Ingram-Adams,.370,.520,+11,30%,29%,46.5%,-4%
2021,NOP,11,Ball-Redick-Hart-Ingram-Adams,.560,.390,+6,25%,33%,51.5%,-5%
2021,NOP,12,Bledsoe-Redick-Hart-Williamson-Hayes,.500,.490,+17,49%,40%,56.0%,+5%
2021,NOP,13,Bledsoe-Alexander-Walker-Marshall-J.Johnson-Hernangomez,.530,.540,+17,42%,31%,47.5%,-3%
2021,NOP,14,Redick-Alexander-Walker-Hart-Williamson-Hayes,.470,.520,+19,45%,30%,51.0%,-4%
2021,NOP,15,Ball-Alexander-Walker-Hart-Ingram-Adams,.400,.480,-11,29%,23%,53.5%,-10%
2021,NOP,16,LewisJr.-Redick-Hart-Williamson-Hayes,.600,.580,+2,44%,23%,56.5%,-6%
2021,NOP,17,Bledsoe-Ball-Hart-Ingram-Hernangomez,.520,.590,-2,33%,39%,53.5%,-10%
2021,NOP,18,Ball-Hart-Ingram-Williamson-Adams,.390,.390,+31,52%,25%,66.5%,-7%
2021,NOP,19,Ball-Redick-Hart-Ingram-Hernangomez,.460,.450,+3,31%,28%,58.5%,-5%
2021,NOP,20,Bledsoe-Ball-Hart-Ingram-Williamson,.450,.530,+1,32%,35%,45.0%,+5%
