Year,Team,#,Unit,eFG,eFGA,FTA,Close,dClose,Reb,T/O
1718,MIA,1,Dragic-T.Johnson-Richardson-J.Johnson-Whiteside,.460,.440,-21,36%,33%,52.0%,-1%
1718,MIA,2,Ellington-Richardson-Winslow-Olynyk-Adebayo,.470,.410,-14,34%,27%,55.5%,+1%
1718,MIA,3,Dragic-Waiters-Richardson-Winslow-Whiteside,.430,.390,-7,36%,30%,49.0%,0%
1718,MIA,4,Dragic-T.Johnson-Richardson-Winslow-Whiteside,.450,.480,+4,35%,28%,49.5%,+6%
1718,MIA,5,Dragic-T.Johnson-Richardson-J.Johnson-Adebayo,.520,.430,-37,31%,41%,50.0%,-6%
1718,MIA,6,T.Johnson-Ellington-Richardson-J.Johnson-Olynyk,.460,.460,-14,32%,35%,47.0%,-2%
1718,MIA,7,Dragic-Waiters-Richardson-J.Johnson-Adebayo,.430,.440,-19,37%,37%,42.5%,+2%
1718,MIA,8,Dragic-T.Johnson-Richardson-Olynyk-Whiteside,.500,.520,-11,36%,39%,51.5%,+4%
1718,MIA,9,Dragic-Ellington-Richardson-J.Johnson-Olynyk,.520,.420,-1,34%,25%,48.0%,+5%
1718,MIA,10,Dragic-T.Johnson-Ellington-J.Johnson-Olynyk,.500,.450,-11,35%,36%,44.0%,+2%
1718,MIA,11,Wade-Ellington-Richardson-Winslow-Olynyk,.380,.480,-11,33%,34%,43.0%,+4%
1718,MIA,12,Dragic-Waiters-Richardson-J.Johnson-Olynyk,.410,.470,-5,29%,42%,44.5%,+3%
1718,MIA,13,T.Johnson-Ellington-Richardson-Winslow-Olynyk,.410,.410,-8,28%,40%,49.5%,+2%
1718,MIA,14,T.Johnson-Ellington-Waiters-J.Johnson-Olynyk,.440,.440,-3,23%,36%,48.5%,+6%
1718,MIA,15,Dragic-T.Johnson-Ellington-J.Johnson-Adebayo,.420,.510,-3,33%,39%,46.0%,+4%
1718,MIA,16,T.Johnson-Ellington-Richardson-Olynyk-Adebayo,.550,.450,0,27%,44%,51.5%,-1%
1718,MIA,17,Dragic-T.Johnson-Richardson-J.Johnson-Olynyk,.580,.350,-13,38%,26%,47.0%,+7%
1718,MIA,18,Wade-Ellington-Richardson-J.Johnson-Adebayo,.460,.460,0,32%,33%,47.0%,-2%
1718,MIA,19,Dragic-Waiters-Richardson-Winslow-Adebayo,.380,.600,-11,44%,40%,54.5%,-2%
1718,MIA,20,Dragic-T.Johnson-Ellington-J.Johnson-Whiteside,.430,.360,+5,24%,22%,52.0%,+1%
